id2,predict
1566,0.37471893
1567,0.5103004
1568,0.37471893
1569,0.5103004
157,0.6236833
1570,0.3152326
1571,0.6611148
1572,0.3152326
1573,0.3152326
1574,0.6611148
1576,0.6611148
1578,0.5103004
1579,0.3152326
158,0.6611148
1580,0.5103004
1582,0.5103004
1583,0.5103004
1584,0.3152326
1585,0.37471893
1586,0.5103004
1587,0.5103004
1588,0.6236833
159,0.6236833
1590,0.6528423
1591,0.3152326
1593,0.5103004
1594,0.37471893
1595,0.3152326
1596,0.5103004
1597,0.6611148
16,0.6236833
160,0.6611148
1600,0.3152326
1601,0.3152326
1602,0.5103004
1603,0.5103004
1604,0.5103004
1605,0.5103004
1606,0.5103004
1607,0.34236518
1608,0.3152326
161,0.6611148
1610,0.6236833
1611,0.5103004
1612,0.3152326
1613,0.5103004
1615,0.37471893
1618,0.5103004
1619,0.6236833
162,0.6611148
1621,0.3152326
1622,0.3152326
1623,0.3152326
1624,0.37471893
1625,0.5103004
1626,0.3152326
1627,0.5103004
1628,0.37471893
1629,0.5103004
1630,0.3152326
1631,0.6236833
1632,0.3152326
1633,0.6236833
1634,0.3152326
1635,0.65208304
1636,0.6611148
1637,0.6611148
1638,0.5103004
1639,0.6236833
1640,0.6236833
1641,0.6236833
1642,0.5103004
1643,0.5103004
1644,0.70947313
1645,0.6611148
1646,0.5103004
1648,0.5103004
1649,0.7203396
165,0.6236833
1650,0.5103004
1651,0.6611148
1652,0.6611148
1653,0.6473949
1654,0.6473949
1655,0.6611148
1657,0.5103004
1658,0.6473949
1659,0.6236833
166,0.6611148
1660,0.5103004
1661,0.5103004
1662,0.68810236
1663,0.6473949
1665,0.6473949
1666,0.5103004
1668,0.68810236
1669,0.6473949
167,0.6611148
1670,0.6611148
1671,0.54095906
1672,0.5103004
1673,0.6236833
1675,0.6611148
1676,0.5103004
1677,0.6747553
1679,0.6236833
1680,0.5103004
1681,0.70947313
1682,0.6236833
1683,0.6236833
1684,0.5103004
1685,0.5103004
1686,0.6611148
1688,0.5103004
1689,0.6236833
169,0.6236833
1690,0.6473949
1691,0.5103004
1692,0.5103004
1693,0.6747553
1694,0.5103004
1695,0.5103004
1696,0.5103004
1697,0.6236833
1698,0.6611148
1699,0.5103004
17,0.6611148
170,0.6611148
1700,0.6747553
1701,0.6236833
1702,0.6611148
1703,0.6473949
1704,0.6236833
1705,0.6747553
1706,0.5103004
1707,0.5103004
1708,0.6236833
1709,0.6236833
171,0.6611148
1710,0.6473949
1712,0.5103004
1713,0.5103004
1714,0.6611148
1715,0.6747553
1716,0.6473949
1717,0.5103004
1718,0.6611148
1719,0.6236833
172,0.6611148
1721,0.6611148
1722,0.6611148
1723,0.6611148
1724,0.6611148
1725,0.37471893
1726,0.6611148
1727,0.5103004
1728,0.5103004
1729,0.5103004
173,0.6611148
1730,0.5103004
1731,0.5103004
1732,0.6611148
1734,0.5103004
1735,0.7203396
1736,0.68810236
1737,0.5103004
1738,0.6611148
174,0.6611148
1741,0.5103004
1742,0.6747553
1743,0.6236833
1744,0.6236833
1745,0.6611148
1746,0.54095906
1747,0.70947313
1748,0.6611148
1749,0.5103004
175,0.6611148
1750,0.37471893
1751,0.5103004
1752,0.5103004
1753,0.6236833
1754,0.6611148
1755,0.70947313
1756,0.6473949
1757,0.6473949
1758,0.70947313
1759,0.5103004
176,0.6611148
1760,0.6747553
1761,0.5103004
1762,0.6236833
1763,0.6236833
1764,0.5103004
1765,0.54095906
1766,0.6473949
1767,0.70947313
1768,0.5103004
1769,0.6236833
177,0.6611148
1770,0.6611148
1771,0.70947313
1772,0.5103004
1773,0.6611148
1775,0.6611148
1776,0.6611148
1777,0.5103004
1778,0.6611148
1779,0.5103004
178,0.6611148
1781,0.6611148
1782,0.6611148
1784,0.5103004
1785,0.5103004
1786,0.6236833
1787,0.5103004
1788,0.6611148
1789,0.70947313
179,0.6611148
1790,0.6611148
1791,0.6611148
1792,0.70947313
1793,0.6236833
1794,0.6611148
1795,0.6611148
1797,0.6236833
1798,0.6611148
1799,0.6611148
18,0.6611148
180,0.6611148
1800,0.6611148
1802,0.6611148
1803,0.68810236
1804,0.70947313
1805,0.6236833
1807,0.6611148
1808,0.6236833
1809,0.6611148
181,0.6611148
1811,0.6611148
1813,0.70947313
1814,0.6236833
1815,0.6611148
1816,0.6236833
1817,0.6611148
1818,0.6236833
1819,0.5103004
182,0.6611148
1820,0.6611148
1821,0.6611148
1822,0.6611148
1823,0.6611148
1825,0.6611148
1826,0.6611148
1827,0.6236833
1828,0.6611148
1829,0.6611148
183,0.6611148
1830,0.6611148
1831,0.6236833
1832,0.70947313
1833,0.6236833
1834,0.6611148
1835,0.68810236
1836,0.6611148
1837,0.65208304
184,0.6611148
1840,0.70947313
1842,0.6611148
1843,0.6611148
1844,0.68810236
1845,0.6611148
1846,0.6611148
1847,0.65208304
1848,0.6611148
1849,0.6611148
185,0.6611148
1850,0.6611148
1851,0.6236833
1852,0.6611148
1853,0.6611148
1854,0.6236833
1855,0.6611148
1856,0.6747553
1857,0.6611148
1859,0.70947313
186,0.6611148
1860,0.6236833
1861,0.6611148
1862,0.6611148
1863,0.5103004
1864,0.68810236
1865,0.6236833
1866,0.6611148
1867,0.5103004
1869,0.6611148
187,0.6611148
1870,0.6611148
1871,0.6611148
1872,0.6611148
1873,0.6611148
1874,0.6611148
1875,0.6611148
1876,0.6236833
1877,0.6611148
1878,0.6611148
1879,0.68810236
188,0.6611148
1880,0.6611148
1881,0.5103004
1882,0.6611148
1883,0.6236833
1884,0.6611148
1885,0.6236833
1886,0.6611148
1887,0.6611148
1888,0.6611148
1889,0.68810236
189,0.6611148
1890,0.6611148
1891,0.65208304
1892,0.6611148
1893,0.6611148
1894,0.6236833
1895,0.6611148
1896,0.6473949
1897,0.6747553
1898,0.6611148
1899,0.54095906
19,0.6236833
190,0.6611148
1900,0.6611148
1901,0.70947313
1902,0.6611148
1903,0.5103004
1904,0.68810236
1905,0.6611148
1906,0.6611148
1908,0.6611148
1909,0.6611148
191,0.6611148
1910,0.6236833
1911,0.61244
1912,0.6611148
1914,0.6611148
1915,0.6611148
1917,0.6611148
1918,0.6611148
1919,0.6611148
192,0.6611148
1920,0.6236833
1921,0.6236833
1923,0.6611148
1924,0.6236833
1925,0.6611148
1926,0.6611148
1927,0.5103004
1928,0.6473949
1929,0.5103004
193,0.6611148
1930,0.6611148
1931,0.6236833
1932,0.6611148
1933,0.6236833
1934,0.6611148
1935,0.6611148
1936,0.6611148
1937,0.5103004
1938,0.6611148
1939,0.6611148
194,0.3499468
1940,0.6611148
1941,0.5103004
1942,0.6611148
1943,0.6611148
1944,0.6611148
1946,0.6611148
1947,0.6611148
1948,0.6611148
195,0.6611148
1950,0.6611148
1951,0.6611148
1953,0.6611148
1954,0.70947313
1955,0.65208304
1956,0.6236833
1957,0.6611148
1958,0.6611148
1959,0.65208304
1960,0.6611148
1961,0.6611148
1962,0.6611148
1963,0.5103004
1964,0.6236833
1965,0.70947313
1966,0.6236833
1967,0.68810236
1968,0.5103004
1969,0.6611148
1970,0.6611148
1971,0.6236833
1972,0.6236833
1974,0.70947313
1975,0.5103004
1976,0.6611148
1977,0.6611148
1978,0.37471893
1979,0.5103004
198,0.6611148
1980,0.6611148
1981,0.6611148
1982,0.6747553
1983,0.6611148
1984,0.6611148
1985,0.6236833
1986,0.68810236
1987,0.6611148
1988,0.6611148
1989,0.6236833
199,0.6611148
1990,0.68810236
1991,0.6611148
1992,0.6611148
1993,0.6611148
1994,0.3152326
1995,0.68810236
1996,0.6611148
1997,0.6611148
1998,0.5103004
1999,0.6611148
2,0.6611148
20,0.6236833
200,0.6236833
2000,0.6611148
2001,0.68810236
2002,0.6611148
2003,0.6611148
2004,0.65208304
2005,0.6611148
2006,0.5103004
2007,0.6611148
2008,0.6611148
2009,0.65208304
201,0.3499468
2010,0.6236833
2011,0.5103004
2012,0.6611148
2013,0.65208304
2014,0.5103004
2015,0.6611148
2016,0.6236833
2017,0.6611148
2018,0.6236833
2019,0.6611148
202,0.6611148
2020,0.6611148
2021,0.6611148
2022,0.65208304
2023,0.6236833
2024,0.6236833
2025,0.6611148
2026,0.6236833
2027,0.6611148
2028,0.6611148
2029,0.6611148
2030,0.5103004
2031,0.6611148
2032,0.6236833
2033,0.6611148
2034,0.6611148
2035,0.6611148
2036,0.68810236
2037,0.6611148
2038,0.6611148
2039,0.6611148
204,0.6611148
2040,0.54095906
2042,0.6611148
2043,0.6611148
2044,0.5103004
2045,0.6611148
2046,0.6236833
2047,0.6611148
2048,0.6611148
2049,0.6611148
205,0.6236833
2050,0.6236833
2051,0.6236833
2052,0.6611148
2053,0.5103004
2054,0.6236833
2055,0.6611148
2056,0.6611148
2057,0.6611148
2058,0.6236833
2059,0.70947313
206,0.6611148
2060,0.5103004
2061,0.5103004
2062,0.5103004
2063,0.5103004
2064,0.6236833
2065,0.6236833
2066,0.5103004
2068,0.6236833
2069,0.70947313
207,0.3499468
2071,0.6611148
2072,0.37471893
2073,0.6236833
2074,0.6236833
2075,0.6611148
2076,0.6611148
2077,0.6611148
2078,0.6611148
2079,0.6611148
208,0.6611148
2080,0.6611148
2081,0.6236833
2082,0.68810236
2083,0.5103004
2084,0.6611148
2085,0.70947313
2086,0.6611148
2088,0.70947313
2089,0.6611148
209,0.6611148
2090,0.6747553
2091,0.5103004
2092,0.6611148
2093,0.37471893
2094,0.5103004
2095,0.6236833
2096,0.6236833
2098,0.5103004
2099,0.6236833
21,0.6611148
210,0.6236833
2100,0.6473949
2101,0.37471893
2103,0.7203396
2104,0.3152326
2105,0.5103004
2106,0.6747553
2108,0.68810236
2109,0.68810236
211,0.6611148
2110,0.6473949
2111,0.6236833
2112,0.3152326
2113,0.5103004
2115,0.6611148
2117,0.6611148
2118,0.6611148
2119,0.6473949
212,0.6611148
2120,0.6611148
2121,0.5103004
2122,0.5103004
2123,0.5103004
2124,0.3152326
2125,0.54095906
2126,0.3152326
2127,0.54095906
2128,0.5103004
2129,0.5103004
213,0.6236833
2130,0.5103004
2131,0.6611148
2132,0.6528423
2133,0.68810236
2134,0.6611148
2135,0.6236833
2136,0.34236518
2137,0.37471893
2138,0.37471893
2139,0.54095906
214,0.6611148
2140,0.6611148
2141,0.5103004
2142,0.6236833
2143,0.5103004
2144,0.5103004
2145,0.6473949
2146,0.5103004
2147,0.37471893
2148,0.5103004
2149,0.37471893
215,0.6611148
2150,0.6747553
2151,0.6473949
2152,0.3152326
2153,0.3152326
2155,0.70947313
2156,0.54095906
2157,0.5103004
2158,0.5103004
2159,0.37471893
216,0.6611148
2160,0.5103004
2162,0.6236833
2163,0.6473949
2164,0.5103004
2165,0.5103004
2166,0.5103004
2167,0.7203396
2168,0.5103004
2169,0.5103004
2170,0.37471893
2171,0.5103004
2172,0.3152326
2173,0.5103004
2175,0.6611148
2176,0.6611148
2177,0.5103004
2178,0.5103004
2179,0.37471893
218,0.6611148
2180,0.6473949
2181,0.5103004
2183,0.34236518
2184,0.37471893
2185,0.5103004
2186,0.5103004
2187,0.6611148
2189,0.6611148
219,0.6611148
2190,0.54095906
2191,0.5103004
2192,0.7203396
2193,0.6236833
2194,0.5103004
2195,0.5103004
2196,0.7203396
2197,0.5103004
2198,0.6611148
2199,0.6611148
22,0.6611148
220,0.6611148
2200,0.37471893
2201,0.37471893
2202,0.56228715
2203,0.5103004
2204,0.3152326
2205,0.5103004
2206,0.6473949
2207,0.6611148
2208,0.56228715
2209,0.3152326
221,0.6611148
2210,0.5103004
2211,0.5103004
2212,0.5103004
2213,0.54095906
2214,0.6236833
2215,0.6503629
2216,0.5103004
2217,0.37471893
2218,0.37471893
2219,0.5103004
222,0.6236833
2220,0.37471893
2222,0.6473949
2223,0.5103004
2224,0.56228715
2225,0.6236833
2226,0.6236833
2227,0.5103004
2228,0.6611148
2229,0.37471893
223,0.6611148
2230,0.5103004
2231,0.5103004
2232,0.5103004
2233,0.6611148
2234,0.37471893
2235,0.5103004
2236,0.5103004
2237,0.6236833
2238,0.6473949
2239,0.5103004
224,0.6611148
2240,0.37471893
2241,0.6236833
2242,0.6473949
2243,0.37471893
2244,0.6611148
2245,0.6611148
2246,0.70947313
2247,0.68810236
2248,0.40395117
2249,0.6236833
225,0.6611148
2250,0.6473949
2251,0.5103004
2252,0.5103004
2253,0.6236833
2254,0.37471893
2255,0.5103004
2256,0.5103004
2257,0.5103004
2258,0.3152326
226,0.6611148
2260,0.6611148
2261,0.54095906
2262,0.34236518
2263,0.37471893
2264,0.56228715
2265,0.3152326
2266,0.3152326
2267,0.3152326
2268,0.3152326
2269,0.3152326
227,0.6236833
2270,0.3152326
2271,0.70947313
2272,0.3152326
2273,0.5103004
2274,0.6236833
2275,0.5103004
2276,0.6473949
2277,0.5103004
2278,0.7203396
2279,0.5103004
228,0.6236833
2280,0.6236833
2281,0.5103004
2282,0.6528423
2283,0.37471893
2284,0.6611148
2285,0.5103004
2287,0.6236833
2288,0.6611148
229,0.6611148
2290,0.6236833
2291,0.6473949
2292,0.6236833
2293,0.5103004
2294,0.37471893
2295,0.6236833
2296,0.6236833
2297,0.6528423
2298,0.5103004
2299,0.3152326
23,0.6611148
230,0.6611148
2300,0.3152326
2301,0.3152326
2303,0.5103004
2304,0.5103004
2305,0.6473949
2306,0.70947313
2307,0.6236833
2308,0.5103004
2309,0.3152326
231,0.6611148
2310,0.3152326
2311,0.65208304
2312,0.65208304
2313,0.3152326
2314,0.5103004
2315,0.5103004
2316,0.5103004
2317,0.6473949
2318,0.5103004
2319,0.5103004
232,0.6236833
2320,0.37471893
2321,0.5103004
2322,0.54095906
2323,0.37471893
2324,0.3152326
2325,0.6473949
2326,0.3152326
2327,0.37471893
2328,0.3152326
2329,0.3152326
233,0.6236833
2330,0.5103004
2332,0.37471893
2333,0.6611148
2334,0.5103004
2335,0.5103004
2336,0.5103004
2337,0.54095906
2338,0.5103004
2339,0.5103004
234,0.6611148
2340,0.6611148
2341,0.6473949
2342,0.6611148
2343,0.6236833
2345,0.3152326
2346,0.3152326
2347,0.5103004
2349,0.6236833
235,0.6611148
2350,0.3152326
2351,0.6473949
2352,0.5103004
2353,0.5103004
2354,0.5103004
2355,0.5103004
2356,0.5103004
2357,0.5103004
2358,0.5103004
2359,0.6747553
236,0.6611148
2360,0.6611148
2361,0.5103004
2362,0.70947313
2364,0.6747553
2365,0.3152326
2367,0.37471893
2368,0.5103004
2369,0.5103004
237,0.3499468
2370,0.37471893
2371,0.6473949
2372,0.6236833
2373,0.37471893
2374,0.6611148
2375,0.5103004
2377,0.5103004
2378,0.5103004
2379,0.5103004
238,0.6611148
2380,0.5103004
2381,0.5103004
2382,0.6236833
2383,0.5103004
2384,0.5103004
2385,0.5103004
2386,0.70947313
2387,0.37471893
2388,0.5103004
2389,0.5103004
2390,0.5103004
2391,0.6236833
2392,0.6611148
2393,0.5103004
2394,0.37471893
2395,0.5103004
2397,0.6611148
2398,0.6611148
2399,0.54095906
24,0.6611148
240,0.6611148
2401,0.6236833
2402,0.5103004
2403,0.3152326
2404,0.3152326
2406,0.3152326
2407,0.5103004
2408,0.37471893
2409,0.54095906
241,0.6611148
2410,0.3152326
2411,0.3152326
2413,0.6236833
2414,0.6747553
2415,0.6611148
2416,0.5103004
2417,0.6611148
2418,0.37471893
2419,0.6611148
242,0.6236833
2420,0.6747553
2421,0.5103004
2422,0.7203396
2423,0.56228715
2424,0.5103004
2425,0.70947313
2426,0.6747553
2427,0.5103004
2428,0.6473949
2429,0.5103004
243,0.6611148
2430,0.5103004
2431,0.5103004
2432,0.6473949
2433,0.40395117
2435,0.6528423
2436,0.5103004
244,0.6236833
2441,0.5103004
2442,0.6236833
2443,0.5103004
2444,0.5103004
2445,0.5103004
2446,0.5103004
2447,0.3152326
2448,0.6611148
2449,0.5103004
245,0.6611148
2450,0.3152326
2451,0.5103004
2452,0.6236833
2453,0.6236833
2454,0.6528423
2456,0.40395117
2457,0.5103004
2458,0.6473949
2459,0.3152326
246,0.6611148
2460,0.5103004
2461,0.5103004
2463,0.5103004
2465,0.65208304
2466,0.6473949
2467,0.5103004
2468,0.5103004
2469,0.6473949
247,0.6611148
2470,0.6473949
2472,0.37471893
2473,0.6611148
2474,0.37471893
2475,0.5103004
2476,0.5103004
2477,0.3152326
2478,0.6473949
2479,0.5103004
248,0.6611148
2480,0.3152326
2481,0.5103004
2482,0.6611148
2483,0.6473949
2484,0.37471893
2485,0.5103004
2486,0.6236833
2487,0.7203396
2488,0.6236833
2489,0.6236833
249,0.6611148
2491,0.5103004
2492,0.6611148
2493,0.37471893
2494,0.6611148
2495,0.3152326
2496,0.5103004
2497,0.5103004
2498,0.5103004
2499,0.6611148
25,0.6611148
250,0.6236833
2500,0.5103004
2501,0.6473949
2502,0.7203396
2503,0.6473949
2505,0.5103004
2507,0.6236833
2508,0.6611148
2509,0.5103004
251,0.6236833
2510,0.3152326
2511,0.6473949
2512,0.5103004
2513,0.5103004
2514,0.6236833
2515,0.6473949
2516,0.5103004
2517,0.37471893
2518,0.6611148
2519,0.6473949
252,0.6611148
2520,0.6473949
2521,0.6236833
2522,0.5103004
2523,0.5103004
2524,0.70947313
2525,0.3152326
2526,0.5103004
2527,0.6473949
2528,0.6747553
2529,0.5103004
253,0.6611148
2531,0.37471893
2532,0.3152326
2533,0.3152326
2534,0.5103004
2535,0.37471893
2537,0.37471893
2538,0.6236833
2539,0.68810236
254,0.6611148
2541,0.6473949
2543,0.37471893
2545,0.5103004
2546,0.5103004
2547,0.6611148
2548,0.70947313
2549,0.3152326
255,0.6611148
2550,0.37471893
2551,0.5103004
2552,0.37471893
2554,0.5103004
2555,0.7203396
2556,0.6236833
2557,0.6236833
2558,0.6747553
2559,0.5103004
2560,0.5103004
2561,0.54095906
2562,0.37471893
2563,0.6611148
2564,0.5103004
2565,0.6528423
2566,0.40395117
2567,0.5103004
2568,0.5103004
2569,0.6236833
257,0.6611148
2570,0.5103004
2571,0.37471893
2572,0.37471893
2573,0.6473949
2574,0.54095906
2575,0.6473949
2577,0.54095906
2578,0.5103004
2579,0.6747553
258,0.6236833
2580,0.3152326
2581,0.6528423
2582,0.6473949
2583,0.6236833
2584,0.70947313
2585,0.6747553
2586,0.6528423
2587,0.65208304
2588,0.5103004
2589,0.6236833
259,0.6236833
2590,0.7203396
2591,0.6236833
2593,0.6473949
2594,0.6473949
2595,0.3152326
2596,0.5103004
2597,0.5103004
2599,0.37471893
26,0.6236833
260,0.6611148
2600,0.6611148
2601,0.5103004
2603,0.34236518
2604,0.6473949
2605,0.5103004
2606,0.6236833
2607,0.5103004
2608,0.56228715
2609,0.37471893
261,0.6611148
2610,0.54095906
2611,0.6611148
2612,0.40395117
2613,0.6473949
2614,0.5103004
2615,0.3152326
2616,0.5103004
2617,0.3152326
2618,0.6747553
262,0.6611148
2620,0.5103004
2621,0.6236833
2622,0.5103004
2623,0.6473949
2624,0.56228715
2625,0.5103004
2626,0.3152326
2627,0.37471893
2628,0.6473949
2629,0.3152326
263,0.3499468
2630,0.5103004
2631,0.34236518
2632,0.6473949
2633,0.6473949
2634,0.54095906
2635,0.70947313
2637,0.6473949
2638,0.6611148
2639,0.6611148
2640,0.6473949
2642,0.65208304
2643,0.6236833
2644,0.6473949
2645,0.6473949
2646,0.5103004
2648,0.6236833
2649,0.6473949
265,0.6611148
2650,0.6473949
2651,0.5103004
2652,0.6747553
2655,0.7203396
2656,0.6236833
2657,0.6473949
2658,0.3152326
2659,0.6236833
266,0.6611148
2661,0.6473949
2662,0.5103004
2663,0.5103004
2664,0.6236833
2665,0.5103004
2666,0.5103004
2667,0.5103004
2669,0.5103004
267,0.6611148
2670,0.5103004
2671,0.5103004
2672,0.5103004
2673,0.5103004
2674,0.6473949
2675,0.3152326
2676,0.5103004
2678,0.5103004
2679,0.5103004
268,0.6611148
2680,0.34236518
2682,0.3152326
2683,0.3152326
2684,0.54095906
2685,0.68810236
2686,0.5103004
2687,0.5103004
2688,0.37471893
2689,0.6611148
269,0.6236833
2690,0.37471893
2691,0.6611148
2692,0.5103004
2693,0.56228715
2694,0.37471893
2695,0.56228715
2696,0.6611148
2697,0.34236518
2698,0.56228715
2699,0.56228715
27,0.6611148
270,0.6611148
2700,0.70947313
2701,0.70947313
2702,0.6528423
2703,0.5103004
2704,0.5103004
2705,0.6236833
2706,0.6611148
2707,0.5103004
2708,0.68810236
2709,0.70947313
271,0.6611148
2710,0.56228715
2711,0.7203396
2712,0.6473949
2713,0.5103004
2714,0.6473949
2715,0.5103004
2716,0.6611148
2718,0.5103004
2719,0.6473949
272,0.6236833
2720,0.54095906
2721,0.56228715
2723,0.7203396
2725,0.4984655
2726,0.4984655
2727,0.65208304
2728,0.7203396
2729,0.70947313
273,0.6611148
2730,0.5103004
2731,0.4984655
2732,0.6611148
2734,0.37471893
2735,0.5103004
2737,0.5291815
2738,0.6473949
2739,0.7079883
274,0.6611148
2740,0.70947313
2741,0.6473949
2742,0.6473949
2743,0.6236833
2744,0.4984655
2745,0.37471893
2746,0.4984655
2747,0.5103004
2748,0.4984655
2749,0.6611148
275,0.6236833
2750,0.6473949
2751,0.6473949
2752,0.5103004
2753,0.37471893
2754,0.6611148
2755,0.6611148
2756,0.5103004
2757,0.6236833
2758,0.6473949
2759,0.6236833
276,0.6611148
2760,0.6236833
2761,0.7203396
2762,0.6236833
2763,0.4984655
2764,0.37471893
2766,0.4984655
2767,0.5103004
2768,0.7203396
2769,0.4984655
277,0.6611148
2771,0.4984655
2772,0.5103004
2773,0.6611148
2775,0.4984655
2776,0.4984655
2778,0.6473949
2779,0.5103004
278,0.6611148
2780,0.7079883
2781,0.6236833
2783,0.5103004
2784,0.6473949
2785,0.70947313
2786,0.5103004
2787,0.6611148
2788,0.7203396
2789,0.6611148
2790,0.70947313
2791,0.6747553
2792,0.6747553
2793,0.6611148
2794,0.4984655
2795,0.6473949
2796,0.5103004
2797,0.4984655
2798,0.5103004
2799,0.5103004
28,0.6236833
2803,0.4984655
2804,0.6473949
2805,0.7079883
2806,0.6473949
2807,0.6747553
2809,0.6473949
281,0.6611148
2810,0.54095906
2811,0.6473949
2812,0.5103004
2813,0.6473949
2814,0.4984655
2815,0.5103004
2816,0.4984655
2818,0.5103004
2819,0.6236833
282,0.6236833
2821,0.5103004
2822,0.6473949
2823,0.5103004
2824,0.5103004
2825,0.4984655
2827,0.5103004
2830,0.5103004
2831,0.4984655
2835,0.6473949
2836,0.5103004
2837,0.5291815
2838,0.4984655
284,0.6611148
2840,0.5103004
2841,0.6236833
2842,0.6236833
2843,0.6473949
2844,0.37471893
2845,0.4984655
2846,0.37471893
2848,0.5103004
285,0.6611148
2851,0.5103004
2852,0.5103004
2853,0.6473949
2854,0.4984655
2855,0.54095906
2856,0.4984655
2857,0.68810236
2858,0.54095906
2859,0.6473949
2860,0.5103004
2861,0.6236833
2862,0.5103004
2863,0.5103004
2864,0.6611148
2865,0.4984655
2866,0.6236833
2867,0.37471893
2868,0.5103004
2869,0.5103004
287,0.6611148
2870,0.5103004
2871,0.5103004
2872,0.37471893
2873,0.7203396
2874,0.37471893
2877,0.3152326
2878,0.6236833
2879,0.5103004
288,0.6611148
2880,0.6236833
2881,0.5103004
2883,0.5103004
2884,0.5103004
2885,0.5103004
2886,0.5103004
2888,0.65208304
2889,0.6473949
289,0.6611148
2890,0.37471893
2891,0.6473949
2892,0.3152326
2893,0.7203396
2894,0.3152326
2895,0.37471893
2896,0.6611148
2897,0.5103004
2898,0.37471893
29,0.6611148
290,0.6236833
2900,0.5103004
2901,0.6473949
2902,0.5103004
2904,0.5103004
2905,0.7203396
2906,0.3152326
2907,0.37471893
2908,0.3152326
291,0.6611148
2910,0.7203396
2912,0.7203396
2913,0.6747553
2914,0.56228715
2915,0.56228715
2916,0.6473949
2917,0.5103004
2918,0.54095906
2919,0.3152326
292,0.6611148
2920,0.3152326
2923,0.56228715
2924,0.7203396
2925,0.3152326
2926,0.6611148
2927,0.37471893
2928,0.70947313
2929,0.70947313
293,0.6611148
2930,0.54095906
2931,0.6528423
2932,0.34236518
2933,0.7203396
2934,0.6473949
2935,0.6473949
2936,0.6747553
2937,0.7203396
2938,0.5103004
2939,0.6473949
294,0.6236833
2940,0.5103004
2941,0.7203396
2942,0.6473949
2943,0.5103004
2944,0.3152326
2946,0.5103004
2948,0.7203396
2949,0.6236833
295,0.6236833
2950,0.5103004
2951,0.7203396
2952,0.5103004
2953,0.6236833
2954,0.6611148
2955,0.6611148
2956,0.3152326
2957,0.5103004
2959,0.6611148
296,0.6611148
2960,0.3152326
2961,0.54095906
2962,0.5103004
2963,0.5103004
2964,0.5103004
2966,0.6236833
2967,0.6473949
2968,0.5103004
2969,0.6236833
297,0.6611148
2970,0.3152326
2971,0.70947313
2972,0.6473949
2973,0.54095906
2974,0.5103004
2975,0.5103004
2976,0.5103004
2977,0.6473949
2978,0.5103004
2979,0.3152326
2980,0.6528423
2981,0.5103004
2982,0.6236833
2983,0.6473949
2985,0.5103004
2986,0.5103004
2987,0.6747553
2988,0.70947313
299,0.6611148
2990,0.6473949
2991,0.6611148
2992,0.68810236
2993,0.5103004
2994,0.6611148
2995,0.5103004
2996,0.54095906
2997,0.6473949
2999,0.6611148
3,0.6236833
30,0.6611148
300,0.6611148
3000,0.6236833
3001,0.5103004
3002,0.6611148
3004,0.6747553
3005,0.3152326
3006,0.5103004
3007,0.6236833
3009,0.68810236
301,0.6611148
3010,0.68810236
3011,0.6473949
3012,0.5103004
3013,0.65208304
3014,0.40395117
3015,0.5103004
3016,0.6473949
3017,0.5103004
3018,0.5103004
3019,0.54095906
302,0.6611148
3020,0.6473949
3021,0.6236833
3022,0.6473949
3023,0.6236833
3024,0.6473949
3026,0.6611148
3027,0.7203396
3028,0.5103004
3029,0.5103004
303,0.6611148
3030,0.6473949
3031,0.6473949
3032,0.6747553
3033,0.70947313
3034,0.5103004
3035,0.5103004
3036,0.5103004
3037,0.7203396
3038,0.54095906
3039,0.6473949
304,0.6611148
3040,0.6473949
3041,0.5103004
3042,0.5103004
3043,0.68810236
3044,0.6473949
3045,0.6473949
3046,0.5103004
3047,0.6236833
3050,0.6528423
3051,0.6473949
3052,0.70947313
3053,0.56228715
3054,0.5103004
3055,0.5103004
3056,0.7203396
3057,0.6747553
3058,0.6473949
3059,0.40395117
306,0.6611148
3060,0.70947313
3061,0.5103004
3062,0.6473949
3063,0.5103004
3064,0.5103004
3065,0.5103004
3066,0.70947313
3067,0.6236833
3068,0.3152326
3069,0.37471893
307,0.6236833
3070,0.6473949
3071,0.5103004
3073,0.3152326
3074,0.6236833
3076,0.6473949
3077,0.40395117
3078,0.6473949
3079,0.6747553
3080,0.5103004
3082,0.6473949
3083,0.5103004
3084,0.5103004
3085,0.5103004
3086,0.5103004
3087,0.5103004
3088,0.6473949
3089,0.5103004
309,0.6611148
3090,0.6747553
3091,0.6473949
3092,0.6473949
3093,0.70947313
3094,0.5103004
3095,0.5103004
3096,0.6473949
3097,0.70947313
3099,0.70947313
31,0.6611148
310,0.6611148
3100,0.3152326
3101,0.6473949
3103,0.34236518
3104,0.6473949
3105,0.7203396
3109,0.6611148
311,0.6611148
3110,0.5103004
3111,0.70947313
3112,0.5103004
3113,0.6473949
3114,0.5103004
3115,0.3152326
3116,0.6528423
3117,0.7203396
3118,0.37471893
312,0.6611148
3121,0.6473949
3122,0.5103004
3123,0.37471893
3124,0.6473949
3125,0.34236518
3126,0.5103004
3127,0.6236833
3129,0.6236833
313,0.6611148
3130,0.6236833
3131,0.65208304
3132,0.6236833
3134,0.5103004
3136,0.40395117
3137,0.6473949
3138,0.6747553
3139,0.6236833
314,0.3499468
3140,0.34236518
3141,0.6528423
3142,0.3152326
3143,0.5103004
3145,0.6473949
3146,0.5103004
3147,0.5103004
