contact,day,month,duration,campaign,pdays,previous,poutcome,y,uid2
unknown,5,5,579,1,-1,0,unknown,1,130
unknown,8,5,131,1,-1,0,unknown,0,1300
telephone,7,7,167,3,-1,0,unknown,0,13000
cellular,7,7,269,2,-1,0,unknown,0,13002
cellular,7,7,112,10,-1,0,unknown,0,13003
cellular,7,7,28,24,-1,0,unknown,0,13004
cellular,7,7,208,2,-1,0,unknown,0,13005
cellular,7,7,221,2,-1,0,unknown,0,13006
cellular,7,7,624,5,-1,0,unknown,0,13007
cellular,7,7,252,1,-1,0,unknown,0,13008
cellular,7,7,230,1,-1,0,unknown,0,13009
unknown,8,5,160,1,-1,0,unknown,0,1301
cellular,7,7,482,3,-1,0,unknown,0,13010
telephone,7,7,564,1,-1,0,unknown,0,13011
cellular,7,7,625,1,-1,0,unknown,0,13012
cellular,7,7,53,1,-1,0,unknown,0,13013
cellular,7,7,279,11,-1,0,unknown,0,13014
cellular,7,7,136,1,-1,0,unknown,0,13015
cellular,7,7,242,1,-1,0,unknown,0,13016
cellular,7,7,185,1,-1,0,unknown,0,13017
telephone,7,7,79,15,-1,0,unknown,0,13018
telephone,7,7,9,17,-1,0,unknown,0,13019
unknown,8,5,74,1,-1,0,unknown,0,1302
cellular,7,7,205,4,-1,0,unknown,0,13020
cellular,7,7,15,11,-1,0,unknown,0,13022
cellular,7,7,192,1,-1,0,unknown,0,13023
cellular,7,7,219,1,-1,0,unknown,0,13025
cellular,7,7,214,1,-1,0,unknown,0,13026
cellular,8,7,188,1,-1,0,unknown,0,13027
cellular,8,7,262,1,-1,0,unknown,0,13028
cellular,8,7,226,1,-1,0,unknown,0,13029
unknown,8,5,60,1,-1,0,unknown,0,1303
cellular,8,7,290,1,-1,0,unknown,0,13031
cellular,8,7,342,1,-1,0,unknown,0,13032
cellular,8,7,140,1,-1,0,unknown,0,13033
cellular,8,7,161,1,-1,0,unknown,0,13034
cellular,8,7,259,1,-1,0,unknown,0,13035
cellular,8,7,47,7,-1,0,unknown,0,13036
cellular,8,7,163,1,-1,0,unknown,0,13037
cellular,8,7,491,1,-1,0,unknown,0,13038
cellular,8,7,220,1,-1,0,unknown,0,13039
cellular,8,7,104,2,-1,0,unknown,0,13040
telephone,8,7,54,3,-1,0,unknown,0,13041
telephone,8,7,141,1,-1,0,unknown,0,13042
cellular,8,7,259,1,-1,0,unknown,0,13044
cellular,8,7,183,1,-1,0,unknown,0,13046
cellular,8,7,24,26,-1,0,unknown,0,13047
cellular,8,7,216,1,-1,0,unknown,0,13048
telephone,8,7,58,2,-1,0,unknown,0,13049
unknown,8,5,475,1,-1,0,unknown,0,1305
cellular,8,7,123,1,-1,0,unknown,0,13050
cellular,8,7,146,1,-1,0,unknown,0,13051
cellular,8,7,362,1,-1,0,unknown,0,13052
cellular,8,7,124,1,-1,0,unknown,0,13054
cellular,8,7,306,1,-1,0,unknown,0,13055
cellular,8,7,191,1,-1,0,unknown,0,13056
cellular,8,7,165,1,-1,0,unknown,0,13057
cellular,8,7,509,4,-1,0,unknown,1,13058
unknown,8,5,111,1,-1,0,unknown,0,1306
cellular,8,7,160,1,-1,0,unknown,0,13060
cellular,8,7,175,1,-1,0,unknown,0,13061
cellular,8,7,178,1,-1,0,unknown,0,13062
cellular,8,7,186,1,-1,0,unknown,0,13063
cellular,8,7,143,1,-1,0,unknown,0,13065
cellular,8,7,201,1,-1,0,unknown,0,13066
cellular,8,7,740,1,-1,0,unknown,1,13067
cellular,8,7,534,1,-1,0,unknown,1,13068
cellular,8,7,320,1,-1,0,unknown,0,13069
unknown,8,5,284,4,-1,0,unknown,0,1307
cellular,8,7,425,1,-1,0,unknown,0,13070
cellular,8,7,59,1,-1,0,unknown,0,13071
telephone,8,7,208,5,-1,0,unknown,0,13072
cellular,8,7,31,3,-1,0,unknown,0,13075
cellular,8,7,82,1,-1,0,unknown,0,13077
cellular,8,7,523,3,-1,0,unknown,0,13078
cellular,8,7,203,1,-1,0,unknown,0,13079
unknown,8,5,140,1,-1,0,unknown,0,1308
cellular,8,7,136,2,-1,0,unknown,0,13080
cellular,8,7,144,4,-1,0,unknown,0,13081
cellular,8,7,152,1,-1,0,unknown,0,13082
cellular,8,7,119,2,-1,0,unknown,0,13083
cellular,8,7,732,1,-1,0,unknown,1,13084
cellular,8,7,136,1,-1,0,unknown,0,13085
cellular,8,7,733,1,-1,0,unknown,0,13086
cellular,8,7,85,1,-1,0,unknown,0,13087
cellular,8,7,524,1,-1,0,unknown,0,13088
telephone,8,7,377,1,-1,0,unknown,0,13089
unknown,8,5,110,1,-1,0,unknown,0,1309
cellular,8,7,304,1,-1,0,unknown,0,13091
cellular,8,7,102,1,-1,0,unknown,0,13093
cellular,8,7,42,1,-1,0,unknown,0,13094
cellular,8,7,288,1,-1,0,unknown,0,13097
cellular,8,7,215,1,-1,0,unknown,0,13098
cellular,8,7,99,1,-1,0,unknown,0,13099
unknown,5,5,677,1,-1,0,unknown,0,131
unknown,8,5,64,1,-1,0,unknown,0,1310
cellular,8,7,238,3,-1,0,unknown,0,13100
cellular,8,7,136,1,-1,0,unknown,0,13101
cellular,8,7,225,1,-1,0,unknown,0,13102
cellular,8,7,367,1,-1,0,unknown,0,13103
cellular,8,7,188,1,-1,0,unknown,0,13104
cellular,8,7,531,1,-1,0,unknown,1,13105
cellular,8,7,217,1,-1,0,unknown,0,13106
cellular,8,7,256,1,-1,0,unknown,0,13107
cellular,8,7,634,1,-1,0,unknown,1,13108
unknown,8,5,149,1,-1,0,unknown,0,1311
cellular,8,7,260,1,-1,0,unknown,0,13110
cellular,8,7,133,2,-1,0,unknown,0,13111
cellular,8,7,460,3,-1,0,unknown,1,13112
cellular,8,7,166,1,-1,0,unknown,0,13114
cellular,8,7,1046,2,-1,0,unknown,0,13115
cellular,8,7,240,1,-1,0,unknown,0,13116
cellular,8,7,265,1,-1,0,unknown,0,13119
telephone,8,7,176,1,-1,0,unknown,0,13120
cellular,8,7,130,1,-1,0,unknown,0,13121
cellular,8,7,96,2,-1,0,unknown,0,13123
cellular,8,7,272,1,-1,0,unknown,0,13124
cellular,8,7,71,1,-1,0,unknown,0,13125
cellular,8,7,705,1,-1,0,unknown,1,13126
cellular,8,7,106,1,-1,0,unknown,0,13128
cellular,8,7,185,2,-1,0,unknown,0,13129
unknown,8,5,156,1,-1,0,unknown,0,1313
cellular,8,7,455,1,-1,0,unknown,0,13130
cellular,8,7,253,1,-1,0,unknown,0,13132
cellular,8,7,154,1,-1,0,unknown,0,13133
cellular,8,7,154,1,-1,0,unknown,0,13135
cellular,8,7,201,1,-1,0,unknown,0,13136
cellular,8,7,202,2,-1,0,unknown,0,13138
cellular,8,7,401,2,-1,0,unknown,0,13140
cellular,8,7,191,1,-1,0,unknown,0,13141
telephone,8,7,291,1,-1,0,unknown,0,13142
cellular,8,7,362,1,-1,0,unknown,0,13143
cellular,8,7,92,2,-1,0,unknown,0,13144
cellular,8,7,220,2,-1,0,unknown,0,13146
cellular,8,7,574,2,-1,0,unknown,1,13147
cellular,8,7,249,3,-1,0,unknown,0,13148
cellular,8,7,82,4,-1,0,unknown,0,13149
unknown,8,5,362,1,-1,0,unknown,0,1315
cellular,8,7,359,1,-1,0,unknown,0,13150
cellular,8,7,443,1,-1,0,unknown,0,13151
telephone,8,7,190,1,-1,0,unknown,0,13153
telephone,8,7,186,2,-1,0,unknown,0,13154
cellular,8,7,325,1,-1,0,unknown,0,13155
cellular,8,7,1767,2,-1,0,unknown,1,13156
cellular,8,7,145,2,-1,0,unknown,0,13157
cellular,8,7,267,2,-1,0,unknown,0,13158
cellular,8,7,188,1,-1,0,unknown,0,13159
unknown,8,5,32,3,-1,0,unknown,0,1316
cellular,8,7,199,1,-1,0,unknown,0,13160
cellular,8,7,141,3,-1,0,unknown,0,13161
cellular,8,7,167,2,-1,0,unknown,0,13162
cellular,8,7,545,3,-1,0,unknown,0,13163
cellular,8,7,681,1,-1,0,unknown,1,13165
cellular,8,7,489,1,-1,0,unknown,0,13166
cellular,8,7,165,1,-1,0,unknown,0,13168
telephone,8,7,132,7,-1,0,unknown,0,13169
unknown,8,5,712,1,-1,0,unknown,0,1317
cellular,8,7,156,1,-1,0,unknown,0,13171
cellular,8,7,173,1,-1,0,unknown,0,13172
cellular,8,7,310,1,-1,0,unknown,0,13173
cellular,8,7,214,1,-1,0,unknown,0,13174
cellular,8,7,1082,1,-1,0,unknown,1,13175
cellular,8,7,143,2,-1,0,unknown,0,13177
cellular,8,7,730,1,-1,0,unknown,1,13178
cellular,8,7,119,2,-1,0,unknown,0,13179
unknown,8,5,102,2,-1,0,unknown,0,1318
cellular,8,7,125,2,-1,0,unknown,0,13180
cellular,8,7,259,1,-1,0,unknown,0,13181
cellular,8,7,154,1,-1,0,unknown,0,13182
cellular,8,7,70,2,-1,0,unknown,0,13183
cellular,8,7,211,2,-1,0,unknown,0,13184
cellular,8,7,163,1,-1,0,unknown,0,13185
cellular,8,7,123,4,-1,0,unknown,0,13186
cellular,8,7,716,5,-1,0,unknown,1,13187
cellular,8,7,86,2,-1,0,unknown,0,13188
cellular,8,7,116,2,-1,0,unknown,0,13189
unknown,8,5,338,2,-1,0,unknown,0,1319
cellular,8,7,250,2,-1,0,unknown,0,13190
cellular,8,7,338,3,-1,0,unknown,0,13191
cellular,8,7,175,1,-1,0,unknown,0,13192
cellular,8,7,212,1,-1,0,unknown,0,13193
telephone,8,7,77,2,-1,0,unknown,0,13194
cellular,8,7,413,1,-1,0,unknown,0,13195
cellular,8,7,97,6,-1,0,unknown,0,13196
cellular,8,7,135,1,-1,0,unknown,0,13197
cellular,8,7,528,2,-1,0,unknown,0,13198
cellular,8,7,361,1,-1,0,unknown,0,13199
unknown,5,5,345,1,-1,0,unknown,0,132
unknown,8,5,69,2,-1,0,unknown,0,1320
cellular,8,7,293,1,-1,0,unknown,0,13200
cellular,8,7,220,1,-1,0,unknown,0,13201
cellular,8,7,803,2,-1,0,unknown,1,13202
cellular,8,7,217,1,-1,0,unknown,0,13203
cellular,8,7,188,1,-1,0,unknown,0,13204
cellular,8,7,604,1,-1,0,unknown,0,13205
cellular,8,7,159,2,-1,0,unknown,0,13206
cellular,8,7,498,1,-1,0,unknown,0,13207
cellular,8,7,220,4,-1,0,unknown,0,13208
cellular,8,7,285,1,-1,0,unknown,0,13209
unknown,8,5,446,1,-1,0,unknown,0,1321
cellular,8,7,305,1,-1,0,unknown,0,13211
cellular,8,7,96,1,-1,0,unknown,0,13212
cellular,8,7,221,1,-1,0,unknown,0,13213
cellular,8,7,454,1,-1,0,unknown,0,13214
cellular,8,7,764,5,-1,0,unknown,0,13216
cellular,8,7,163,1,-1,0,unknown,0,13217
cellular,8,7,121,1,-1,0,unknown,0,13218
cellular,8,7,185,1,-1,0,unknown,0,13219
unknown,8,5,249,2,-1,0,unknown,0,1322
cellular,8,7,297,1,-1,0,unknown,0,13220
cellular,8,7,303,1,-1,0,unknown,0,13222
cellular,8,7,266,1,-1,0,unknown,0,13223
telephone,8,7,112,1,-1,0,unknown,0,13224
cellular,8,7,424,1,-1,0,unknown,0,13225
cellular,8,7,61,3,-1,0,unknown,0,13226
cellular,8,7,831,1,-1,0,unknown,1,13229
unknown,8,5,176,1,-1,0,unknown,0,1323
cellular,8,7,510,1,-1,0,unknown,0,13230
cellular,8,7,338,2,-1,0,unknown,0,13231
cellular,8,7,210,2,-1,0,unknown,0,13233
cellular,8,7,58,1,-1,0,unknown,0,13235
cellular,8,7,305,2,-1,0,unknown,0,13236
cellular,8,7,283,1,-1,0,unknown,0,13238
cellular,8,7,55,1,-1,0,unknown,0,13239
unknown,8,5,1007,1,-1,0,unknown,0,1324
cellular,8,7,360,4,-1,0,unknown,0,13240
cellular,8,7,327,5,-1,0,unknown,0,13241
cellular,8,7,216,1,-1,0,unknown,0,13242
cellular,8,7,194,3,-1,0,unknown,0,13246
cellular,8,7,165,3,-1,0,unknown,0,13247
cellular,8,7,141,2,-1,0,unknown,0,13248
cellular,8,7,82,1,-1,0,unknown,0,13249
cellular,8,7,84,3,-1,0,unknown,0,13250
cellular,8,7,89,1,-1,0,unknown,0,13251
cellular,8,7,136,1,-1,0,unknown,0,13252
cellular,8,7,54,2,-1,0,unknown,0,13254
cellular,8,7,632,2,-1,0,unknown,0,13255
cellular,8,7,192,1,-1,0,unknown,0,13257
cellular,8,7,144,1,-1,0,unknown,0,13258
cellular,8,7,251,1,-1,0,unknown,0,13259
unknown,8,5,172,1,-1,0,unknown,0,1326
cellular,8,7,319,4,-1,0,unknown,0,13260
cellular,8,7,635,1,-1,0,unknown,1,13261
cellular,8,7,584,2,-1,0,unknown,0,13262
cellular,8,7,157,8,-1,0,unknown,0,13263
cellular,8,7,117,2,-1,0,unknown,0,13264
cellular,8,7,78,4,-1,0,unknown,0,13266
cellular,8,7,119,3,-1,0,unknown,0,13267
cellular,8,7,192,2,-1,0,unknown,0,13268
cellular,8,7,1720,4,-1,0,unknown,0,13269
cellular,8,7,355,1,-1,0,unknown,0,13270
cellular,8,7,452,3,-1,0,unknown,0,13271
cellular,8,7,460,2,-1,0,unknown,0,13272
cellular,8,7,819,3,-1,0,unknown,1,13273
cellular,8,7,294,2,-1,0,unknown,0,13275
telephone,8,7,63,3,-1,0,unknown,0,13276
cellular,8,7,518,2,-1,0,unknown,0,13277
telephone,8,7,336,4,-1,0,unknown,0,13278
cellular,8,7,171,2,-1,0,unknown,0,13279
cellular,8,7,326,6,-1,0,unknown,0,13280
cellular,8,7,55,2,-1,0,unknown,0,13281
cellular,8,7,302,3,-1,0,unknown,0,13282
cellular,8,7,323,2,-1,0,unknown,0,13283
cellular,8,7,291,2,-1,0,unknown,0,13285
cellular,8,7,483,2,-1,0,unknown,0,13287
telephone,8,7,107,3,-1,0,unknown,0,13288
cellular,8,7,474,2,-1,0,unknown,0,13289
unknown,8,5,459,1,-1,0,unknown,0,1329
cellular,8,7,289,1,-1,0,unknown,0,13290
telephone,8,7,71,1,-1,0,unknown,0,13292
cellular,8,7,554,1,-1,0,unknown,0,13293
cellular,8,7,228,2,-1,0,unknown,0,13296
cellular,8,7,154,3,-1,0,unknown,0,13298
cellular,8,7,658,2,-1,0,unknown,1,13299
unknown,5,5,185,1,-1,0,unknown,0,133
cellular,8,7,117,3,-1,0,unknown,0,13300
cellular,8,7,362,2,-1,0,unknown,0,13301
cellular,8,7,145,12,-1,0,unknown,0,13302
cellular,8,7,1061,4,-1,0,unknown,1,13303
cellular,8,7,236,2,-1,0,unknown,0,13304
cellular,8,7,268,2,-1,0,unknown,0,13305
cellular,8,7,237,3,-1,0,unknown,0,13306
cellular,8,7,378,1,-1,0,unknown,0,13307
cellular,8,7,171,1,-1,0,unknown,0,13308
cellular,8,7,514,5,-1,0,unknown,0,13309
cellular,8,7,392,2,-1,0,unknown,0,13310
cellular,8,7,218,3,-1,0,unknown,0,13311
cellular,8,7,21,35,-1,0,unknown,0,13312
cellular,8,7,201,9,-1,0,unknown,0,13314
cellular,8,7,520,3,-1,0,unknown,0,13315
cellular,8,7,137,3,-1,0,unknown,0,13316
cellular,8,7,82,4,-1,0,unknown,0,13317
cellular,8,7,687,2,-1,0,unknown,1,13318
telephone,8,7,243,5,-1,0,unknown,0,13319
unknown,8,5,50,1,-1,0,unknown,0,1332
telephone,8,7,212,2,-1,0,unknown,0,13320
telephone,8,7,49,7,-1,0,unknown,0,13321
cellular,8,7,376,1,-1,0,unknown,0,13323
cellular,8,7,476,2,-1,0,unknown,0,13324
telephone,8,7,379,3,-1,0,unknown,0,13325
cellular,8,7,155,2,-1,0,unknown,0,13327
telephone,8,7,17,4,-1,0,unknown,0,13329
unknown,8,5,500,1,-1,0,unknown,0,1333
cellular,8,7,187,2,-1,0,unknown,0,13330
cellular,8,7,283,2,-1,0,unknown,0,13333
telephone,8,7,554,3,-1,0,unknown,0,13334
cellular,8,7,22,3,-1,0,unknown,0,13335
cellular,8,7,38,2,-1,0,unknown,0,13336
cellular,8,7,212,2,-1,0,unknown,0,13337
cellular,8,7,249,2,-1,0,unknown,0,13338
unknown,8,5,186,1,-1,0,unknown,0,1334
cellular,8,7,256,2,-1,0,unknown,0,13340
cellular,8,7,120,3,-1,0,unknown,0,13342
telephone,8,7,103,1,-1,0,unknown,0,13344
telephone,8,7,114,3,-1,0,unknown,0,13345
cellular,8,7,861,3,-1,0,unknown,0,13346
telephone,8,7,127,3,-1,0,unknown,0,13347
cellular,8,7,250,2,-1,0,unknown,0,13348
cellular,8,7,529,5,-1,0,unknown,0,13349
unknown,8,5,96,1,-1,0,unknown,0,1335
cellular,8,7,244,3,-1,0,unknown,0,13350
cellular,8,7,199,1,-1,0,unknown,0,13351
telephone,8,7,104,3,-1,0,unknown,0,13352
cellular,8,7,191,1,-1,0,unknown,0,13353
cellular,8,7,161,1,-1,0,unknown,0,13354
cellular,8,7,89,1,-1,0,unknown,0,13355
cellular,8,7,75,1,-1,0,unknown,0,13357
cellular,8,7,1111,1,-1,0,unknown,0,13358
cellular,8,7,99,9,-1,0,unknown,0,13359
unknown,8,5,98,1,-1,0,unknown,0,1336
cellular,8,7,183,5,-1,0,unknown,0,13360
cellular,8,7,173,1,-1,0,unknown,0,13361
cellular,8,7,329,4,-1,0,unknown,0,13362
cellular,8,7,210,2,-1,0,unknown,0,13364
telephone,8,7,201,3,-1,0,unknown,0,13365
telephone,8,7,280,5,-1,0,unknown,0,13368
cellular,9,7,184,1,-1,0,unknown,0,13369
unknown,8,5,364,4,-1,0,unknown,0,1337
cellular,9,7,75,1,-1,0,unknown,0,13370
cellular,9,7,183,1,-1,0,unknown,0,13373
cellular,9,7,254,1,-1,0,unknown,0,13375
cellular,9,7,394,1,-1,0,unknown,0,13376
cellular,9,7,139,1,-1,0,unknown,0,13377
cellular,9,7,80,2,-1,0,unknown,0,13378
cellular,9,7,53,3,-1,0,unknown,0,13379
unknown,8,5,477,1,-1,0,unknown,0,1338
cellular,9,7,129,2,-1,0,unknown,0,13380
cellular,9,7,82,1,-1,0,unknown,0,13383
cellular,9,7,158,1,-1,0,unknown,0,13384
cellular,9,7,1272,1,-1,0,unknown,0,13385
cellular,9,7,182,1,-1,0,unknown,0,13386
cellular,9,7,95,1,-1,0,unknown,0,13387
cellular,9,7,72,1,-1,0,unknown,0,13388
unknown,8,5,319,1,-1,0,unknown,0,1339
cellular,9,7,98,1,-1,0,unknown,0,13390
cellular,9,7,132,1,-1,0,unknown,0,13391
cellular,9,7,259,3,-1,0,unknown,0,13392
cellular,9,7,205,1,-1,0,unknown,0,13393
cellular,9,7,261,3,-1,0,unknown,0,13394
cellular,9,7,323,1,-1,0,unknown,0,13395
cellular,9,7,537,1,-1,0,unknown,1,13396
cellular,9,7,64,1,-1,0,unknown,0,13397
telephone,9,7,42,1,-1,0,unknown,0,13398
cellular,9,7,618,1,-1,0,unknown,0,13399
unknown,5,5,100,2,-1,0,unknown,0,134
unknown,8,5,178,1,-1,0,unknown,0,1340
cellular,9,7,406,1,-1,0,unknown,0,13400
cellular,9,7,183,1,-1,0,unknown,0,13401
cellular,9,7,112,2,-1,0,unknown,0,13402
cellular,9,7,199,2,-1,0,unknown,0,13403
cellular,9,7,296,1,-1,0,unknown,0,13404
cellular,9,7,206,1,-1,0,unknown,0,13405
cellular,9,7,133,2,-1,0,unknown,0,13406
cellular,9,7,317,1,-1,0,unknown,0,13407
cellular,9,7,97,1,-1,0,unknown,0,13408
unknown,8,5,513,1,-1,0,unknown,1,1341
cellular,9,7,74,1,-1,0,unknown,0,13411
cellular,9,7,126,1,-1,0,unknown,0,13412
cellular,9,7,389,3,-1,0,unknown,0,13413
cellular,9,7,99,2,-1,0,unknown,0,13414
cellular,9,7,99,2,-1,0,unknown,0,13415
cellular,9,7,194,1,-1,0,unknown,0,13416
cellular,9,7,420,1,-1,0,unknown,0,13417
cellular,9,7,96,1,-1,0,unknown,0,13418
unknown,8,5,170,1,-1,0,unknown,0,1342
cellular,9,7,110,1,-1,0,unknown,0,13420
cellular,9,7,55,1,-1,0,unknown,0,13421
cellular,9,7,45,1,-1,0,unknown,0,13422
cellular,9,7,153,2,-1,0,unknown,0,13424
cellular,9,7,185,1,-1,0,unknown,0,13425
cellular,9,7,62,1,-1,0,unknown,0,13426
cellular,9,7,72,1,-1,0,unknown,0,13427
cellular,9,7,51,1,-1,0,unknown,0,13428
cellular,9,7,94,1,-1,0,unknown,0,13429
cellular,9,7,42,1,-1,0,unknown,0,13433
cellular,9,7,127,1,-1,0,unknown,0,13435
cellular,9,7,85,1,-1,0,unknown,0,13436
telephone,9,7,42,1,-1,0,unknown,0,13437
cellular,9,7,55,1,-1,0,unknown,0,13438
unknown,8,5,70,1,-1,0,unknown,0,1344
cellular,9,7,113,2,-1,0,unknown,0,13441
cellular,9,7,275,1,-1,0,unknown,0,13442
cellular,9,7,92,1,-1,0,unknown,0,13443
cellular,9,7,157,1,-1,0,unknown,0,13444
telephone,9,7,16,1,-1,0,unknown,0,13445
cellular,9,7,89,1,-1,0,unknown,0,13446
cellular,9,7,205,1,-1,0,unknown,0,13447
cellular,9,7,128,1,-1,0,unknown,0,13448
cellular,9,7,65,1,-1,0,unknown,0,13449
unknown,8,5,110,1,-1,0,unknown,0,1345
cellular,9,7,515,1,-1,0,unknown,0,13450
cellular,9,7,194,1,-1,0,unknown,0,13451
cellular,9,7,147,1,-1,0,unknown,0,13452
cellular,9,7,112,1,-1,0,unknown,0,13453
telephone,9,7,25,1,-1,0,unknown,0,13454
cellular,9,7,285,1,-1,0,unknown,0,13455
cellular,9,7,174,1,-1,0,unknown,0,13457
cellular,9,7,42,1,-1,0,unknown,0,13458
cellular,9,7,1486,1,-1,0,unknown,1,13459
cellular,9,7,130,1,-1,0,unknown,0,13460
cellular,9,7,44,1,-1,0,unknown,0,13461
cellular,9,7,145,1,-1,0,unknown,0,13462
telephone,9,7,238,8,-1,0,unknown,0,13463
cellular,9,7,160,2,-1,0,unknown,0,13464
cellular,9,7,645,1,-1,0,unknown,1,13465
cellular,9,7,1242,1,-1,0,unknown,1,13467
telephone,9,7,990,1,-1,0,unknown,1,13468
cellular,9,7,64,1,-1,0,unknown,0,13469
unknown,8,5,667,1,-1,0,unknown,0,1347
cellular,9,7,219,1,-1,0,unknown,0,13470
cellular,9,7,115,1,-1,0,unknown,0,13471
cellular,9,7,113,1,-1,0,unknown,0,13472
cellular,9,7,126,1,-1,0,unknown,0,13473
cellular,9,7,189,1,-1,0,unknown,0,13476
cellular,9,7,124,1,-1,0,unknown,0,13477
cellular,9,7,321,1,-1,0,unknown,0,13478
cellular,9,7,102,1,-1,0,unknown,0,13479
unknown,8,5,63,2,-1,0,unknown,0,1348
cellular,9,7,482,1,-1,0,unknown,0,13480
cellular,9,7,727,3,-1,0,unknown,1,13481
cellular,9,7,147,1,-1,0,unknown,0,13482
cellular,9,7,36,6,-1,0,unknown,0,13484
cellular,9,7,189,1,-1,0,unknown,0,13486
cellular,9,7,127,1,-1,0,unknown,0,13487
telephone,9,7,130,2,-1,0,unknown,0,13488
telephone,9,7,196,1,-1,0,unknown,0,13489
cellular,9,7,290,13,-1,0,unknown,0,13490
cellular,9,7,112,1,-1,0,unknown,0,13491
cellular,9,7,389,5,-1,0,unknown,0,13492
cellular,9,7,310,1,-1,0,unknown,0,13493
cellular,9,7,294,1,-1,0,unknown,0,13494
cellular,9,7,611,2,-1,0,unknown,0,13495
cellular,9,7,62,1,-1,0,unknown,0,13496
cellular,9,7,259,1,-1,0,unknown,0,13497
cellular,9,7,160,1,-1,0,unknown,0,13498
cellular,9,7,177,1,-1,0,unknown,0,13499
unknown,5,5,125,2,-1,0,unknown,0,135
cellular,9,7,156,1,-1,0,unknown,0,13500
cellular,9,7,275,1,-1,0,unknown,0,13501
cellular,9,7,427,1,-1,0,unknown,0,13502
cellular,9,7,143,1,-1,0,unknown,0,13503
cellular,9,7,92,1,-1,0,unknown,0,13504
cellular,9,7,175,1,-1,0,unknown,0,13505
cellular,9,7,148,2,-1,0,unknown,0,13506
cellular,9,7,366,1,-1,0,unknown,0,13507
cellular,9,7,138,1,-1,0,unknown,0,13508
unknown,8,5,108,3,-1,0,unknown,0,1351
cellular,9,7,337,1,-1,0,unknown,0,13510
cellular,9,7,236,1,-1,0,unknown,0,13511
telephone,9,7,52,1,-1,0,unknown,0,13512
telephone,9,7,36,2,-1,0,unknown,0,13513
cellular,9,7,90,10,-1,0,unknown,0,13514
cellular,9,7,127,1,-1,0,unknown,0,13516
cellular,9,7,180,1,-1,0,unknown,0,13517
cellular,9,7,98,1,-1,0,unknown,0,13518
cellular,9,7,111,1,-1,0,unknown,0,13519
unknown,8,5,194,3,-1,0,unknown,0,1352
cellular,9,7,72,1,-1,0,unknown,0,13521
cellular,9,7,113,1,-1,0,unknown,0,13522
telephone,9,7,54,1,-1,0,unknown,0,13523
cellular,9,7,1121,1,-1,0,unknown,1,13524
cellular,9,7,236,1,-1,0,unknown,0,13525
cellular,9,7,81,1,-1,0,unknown,0,13526
cellular,9,7,628,1,-1,0,unknown,0,13527
cellular,9,7,118,1,-1,0,unknown,0,13528
cellular,9,7,119,1,-1,0,unknown,0,13529
unknown,8,5,366,2,-1,0,unknown,0,1353
cellular,9,7,171,1,-1,0,unknown,0,13530
cellular,9,7,71,6,-1,0,unknown,0,13531
cellular,9,7,668,1,-1,0,unknown,0,13533
cellular,9,7,134,1,-1,0,unknown,0,13534
cellular,9,7,128,2,-1,0,unknown,0,13535
cellular,9,7,76,2,-1,0,unknown,0,13537
cellular,9,7,89,3,-1,0,unknown,0,13538
cellular,9,7,277,1,-1,0,unknown,0,13539
unknown,8,5,213,1,-1,0,unknown,0,1354
cellular,9,7,78,1,-1,0,unknown,0,13540
cellular,9,7,188,1,-1,0,unknown,0,13541
cellular,9,7,869,1,-1,0,unknown,1,13542
cellular,9,7,197,1,-1,0,unknown,0,13543
cellular,9,7,125,1,-1,0,unknown,0,13544
cellular,9,7,98,1,-1,0,unknown,0,13545
cellular,9,7,556,5,-1,0,unknown,1,13546
cellular,9,7,175,1,-1,0,unknown,0,13547
telephone,9,7,87,8,-1,0,unknown,0,13548
unknown,8,5,141,1,-1,0,unknown,0,1355
telephone,9,7,31,1,-1,0,unknown,0,13550
cellular,9,7,205,2,-1,0,unknown,0,13551
cellular,9,7,167,1,-1,0,unknown,0,13552
cellular,9,7,108,2,-1,0,unknown,0,13553
cellular,9,7,180,1,-1,0,unknown,0,13554
cellular,9,7,31,1,-1,0,unknown,0,13555
cellular,9,7,133,1,-1,0,unknown,0,13557
cellular,9,7,161,1,-1,0,unknown,0,13558
cellular,9,7,130,1,-1,0,unknown,0,13559
unknown,8,5,982,1,-1,0,unknown,0,1356
cellular,9,7,145,1,-1,0,unknown,0,13560
cellular,9,7,80,1,-1,0,unknown,0,13561
cellular,9,7,108,1,-1,0,unknown,0,13562
cellular,9,7,91,1,-1,0,unknown,0,13565
cellular,9,7,124,2,-1,0,unknown,0,13566
cellular,9,7,279,1,-1,0,unknown,0,13567
cellular,9,7,143,1,-1,0,unknown,0,13568
cellular,9,7,100,4,-1,0,unknown,0,13569
unknown,8,5,168,2,-1,0,unknown,0,1357
cellular,9,7,178,2,-1,0,unknown,0,13570
cellular,9,7,71,1,-1,0,unknown,0,13573
cellular,9,7,332,1,-1,0,unknown,0,13574
telephone,9,7,693,2,-1,0,unknown,0,13575
cellular,9,7,289,1,-1,0,unknown,0,13577
telephone,9,7,224,1,-1,0,unknown,0,13578
cellular,9,7,224,1,-1,0,unknown,0,13579
unknown,8,5,468,1,-1,0,unknown,0,1358
telephone,9,7,672,6,-1,0,unknown,0,13581
cellular,9,7,219,1,-1,0,unknown,0,13582
cellular,9,7,160,1,-1,0,unknown,0,13584
cellular,9,7,173,1,-1,0,unknown,0,13585
