contact,day,month,duration,campaign,pdays,previous,poutcome,y,uid2
unknown,9,5,-1.2818002,1,-1,0,unknown,0,1922
cellular,6,8,2.1139002,3,-1,0,unknown,1,19220
cellular,6,8,-0.78261614,3,-1,0,unknown,0,19221
cellular,6,8,1.7309884,2,-1,0,unknown,1,19222
cellular,6,8,-1.8034724,2,-1,0,unknown,0,19223
cellular,6,8,-0.78261614,2,-1,0,unknown,0,19224
cellular,6,8,0.21474174,2,-1,0,unknown,0,19225
cellular,6,8,-1.2818002,2,-1,0,unknown,0,19226
cellular,6,8,-1.8034724,2,-1,0,unknown,0,19227
cellular,6,8,-0.4389125,2,-1,0,unknown,0,19228
cellular,6,8,-0.78261614,3,-1,0,unknown,0,19229
unknown,9,5,-2.6385002,1,-1,0,unknown,0,1923
cellular,6,8,-0.15398479,3,-1,0,unknown,0,19230
cellular,6,8,2.1139002,2,-1,0,unknown,0,19231
cellular,6,8,1.4975171,2,-1,0,unknown,1,19232
cellular,6,8,-0.78261614,2,-1,0,unknown,0,19233
cellular,6,8,-0.09069146,2,-1,0,unknown,0,19234
cellular,6,8,-1.2818002,2,-1,0,unknown,0,19236
cellular,6,8,-0.4389125,2,-1,0,unknown,0,19237
cellular,6,8,-0.09069146,2,-1,0,unknown,0,19238
cellular,6,8,-1.8034724,2,-1,0,unknown,0,19239
unknown,9,5,-1.172163,1,-1,0,unknown,0,1924
cellular,6,8,-0.09069146,2,-1,0,unknown,0,19240
cellular,6,8,0.21474174,2,-1,0,unknown,0,19241
cellular,6,8,0.77576935,2,-1,0,unknown,1,19242
cellular,6,8,-0.09069146,2,-1,0,unknown,0,19243
cellular,6,8,-1.2818002,2,-1,0,unknown,0,19246
cellular,6,8,-5.0011497,4,-1,0,unknown,0,19247
cellular,6,8,-0.4389125,2,-1,0,unknown,0,19248
unknown,9,5,-0.15398479,1,-1,0,unknown,0,1925
cellular,6,8,1.7309884,2,-1,0,unknown,1,19250
cellular,6,8,0.77576935,6,-1,0,unknown,0,19253
cellular,6,8,-0.4389125,2,-1,0,unknown,0,19254
cellular,6,8,-0.4389125,2,-1,0,unknown,0,19256
cellular,6,8,-0.78261614,2,-1,0,unknown,0,19257
cellular,6,8,-0.4389125,2,-1,0,unknown,0,19259
unknown,9,5,0.39736426,2,-1,0,unknown,0,1926
cellular,6,8,1.1558545,4,-1,0,unknown,0,19260
cellular,6,8,-0.78261614,2,-1,0,unknown,0,19261
cellular,6,8,-2.6385002,2,-1,0,unknown,0,19262
cellular,6,8,0.77576935,2,-1,0,unknown,1,19263
cellular,6,8,-2.6385002,2,-1,0,unknown,0,19264
cellular,6,8,0.21474174,2,-1,0,unknown,0,19265
cellular,6,8,-0.09069146,2,-1,0,unknown,0,19266
cellular,6,8,-0.4389125,2,-1,0,unknown,0,19267
cellular,6,8,-1.7106793,2,-1,0,unknown,0,19268
cellular,6,8,-1.864814,4,-1,0,unknown,0,19269
unknown,9,5,-0.09069146,2,-1,0,unknown,0,1927
cellular,6,8,0.21474174,2,-1,0,unknown,0,19270
cellular,6,8,-0.09069146,4,-1,0,unknown,0,19271
cellular,6,8,-0.78261614,2,-1,0,unknown,0,19272
cellular,6,8,-1.8034724,2,-1,0,unknown,0,19274
cellular,6,8,-0.09069146,2,-1,0,unknown,0,19277
cellular,6,8,1.7309884,2,-1,0,unknown,1,19278
cellular,6,8,-0.4389125,2,-1,0,unknown,0,19279
unknown,9,5,-0.4389125,2,-1,0,unknown,0,1928
cellular,6,8,-1.2818002,2,-1,0,unknown,0,19281
cellular,6,8,1.4975171,4,-1,0,unknown,1,19283
cellular,6,8,-1.8034724,2,-1,0,unknown,0,19284
cellular,6,8,0.21474174,6,-1,0,unknown,0,19285
cellular,6,8,2.4156203,2,-1,0,unknown,1,19286
cellular,6,8,-1.8034724,2,-1,0,unknown,0,19288
cellular,6,8,-0.09069146,12,-1,0,unknown,0,19289
cellular,6,8,-0.4389125,2,-1,0,unknown,0,19291
cellular,6,8,1.4975171,6,-1,0,unknown,1,19292
cellular,6,8,-0.4389125,2,-1,0,unknown,0,19293
cellular,6,8,-2.6385002,2,-1,0,unknown,0,19294
cellular,6,8,-1.2818002,2,-1,0,unknown,0,19295
cellular,6,8,0.21474174,4,-1,0,unknown,0,19297
cellular,6,8,0.39736426,2,-1,0,unknown,0,19298
cellular,6,8,0.39736426,2,-1,0,unknown,0,19299
unknown,9,5,-1.172163,4,-1,0,unknown,0,1930
cellular,6,8,-0.09069146,2,-1,0,unknown,0,19300
cellular,6,8,1.7309884,2,-1,0,unknown,1,19301
cellular,6,8,0.21474174,2,-1,0,unknown,0,19302
cellular,6,8,0.21474174,2,-1,0,unknown,0,19304
cellular,6,8,-0.4389125,2,-1,0,unknown,0,19305
cellular,6,8,-1.2818002,2,-1,0,unknown,0,19306
cellular,6,8,-1.2818002,2,-1,0,unknown,0,19307
cellular,6,8,-0.09069146,2,-1,0,unknown,0,19308
cellular,6,8,-0.09069146,2,-1,0,unknown,0,19309
cellular,6,8,-0.4389125,4,-1,0,unknown,0,19311
cellular,6,8,-1.7106793,4,-1,0,unknown,0,19312
cellular,6,8,-2.6385002,4,-1,0,unknown,0,19313
cellular,6,8,-0.09069146,4,-1,0,unknown,0,19314
cellular,6,8,0.39736426,4,-1,0,unknown,0,19315
cellular,6,8,-0.8609253,7,-1,0,unknown,0,19316
cellular,6,8,2.4156203,2,-1,0,unknown,0,19318
cellular,6,8,-1.2818002,4,-1,0,unknown,0,19319
unknown,9,5,-0.78261614,2,-1,0,unknown,0,1932
cellular,6,8,-0.4389125,4,-1,0,unknown,0,19320
cellular,6,8,-0.15398479,5,-1,0,unknown,0,19321
cellular,6,8,0.39736426,8,-1,0,unknown,0,19322
cellular,6,8,-0.4389125,4,-1,0,unknown,0,19323
cellular,6,8,-1.8034724,2,-1,0,unknown,0,19324
cellular,6,8,-1.7106793,2,-1,0,unknown,0,19325
cellular,6,8,-0.09069146,4,-1,0,unknown,0,19327
cellular,6,8,2.4156203,4,-1,0,unknown,1,19328
cellular,6,8,-0.09069146,2,-1,0,unknown,0,19329
cellular,6,8,-1.8034724,2,-1,0,unknown,0,19330
cellular,6,8,0.77576935,2,-1,0,unknown,0,19331
cellular,6,8,-0.78261614,2,-1,0,unknown,0,19333
cellular,6,8,0.39736426,2,-1,0,unknown,0,19334
cellular,6,8,1.7309884,2,-1,0,unknown,0,19335
cellular,6,8,-0.4389125,2,-1,0,unknown,0,19336
cellular,6,8,0.77576935,2,-1,0,unknown,1,19337
cellular,6,8,-1.864814,6,-1,0,unknown,0,19338
cellular,6,8,-0.78261614,4,-1,0,unknown,0,19339
unknown,9,5,-0.4389125,3,-1,0,unknown,0,1934
cellular,6,8,0.21474174,4,-1,0,unknown,0,19340
cellular,6,8,0.21474174,2,-1,0,unknown,0,19342
cellular,6,8,-0.4389125,2,-1,0,unknown,0,19343
cellular,6,8,-5.272784,2,-1,0,unknown,0,19344
cellular,6,8,0.8258762,2,-1,0,unknown,0,19345
cellular,6,8,-1.2818002,2,-1,0,unknown,0,19346
cellular,6,8,-0.4389125,4,-1,0,unknown,0,19347
unknown,9,5,-0.78261614,2,-1,0,unknown,0,1935
cellular,6,8,-1.2818002,2,-1,0,unknown,0,19350
cellular,6,8,-0.78261614,2,-1,0,unknown,0,19351
cellular,6,8,-1.864814,2,-1,0,unknown,0,19353
cellular,6,8,-0.8609253,2,-1,0,unknown,0,19356
cellular,6,8,-2.6385002,2,-1,0,unknown,0,19357
cellular,6,8,-0.4389125,2,-1,0,unknown,0,19358
cellular,6,8,0.2830005,2,-1,0,unknown,0,19359
unknown,9,5,-5.272784,3,-1,0,unknown,0,1936
cellular,6,8,-0.15398479,2,-1,0,unknown,0,19360
cellular,6,8,1.1558545,2,-1,0,unknown,0,19361
cellular,6,8,-5.272784,9,-1,0,unknown,0,19363
cellular,6,8,-0.4389125,2,-1,0,unknown,0,19364
cellular,6,8,-0.09069146,2,-1,0,unknown,0,19365
cellular,6,8,-1.864814,4,-1,0,unknown,0,19366
cellular,6,8,-0.78261614,2,-1,0,unknown,0,19367
cellular,6,8,-1.2818002,2,-1,0,unknown,0,19368
cellular,6,8,-0.4389125,3,-1,0,unknown,0,19369
unknown,9,5,-0.09069146,5,-1,0,unknown,0,1937
cellular,6,8,0.21474174,4,-1,0,unknown,0,19371
cellular,6,8,2.1139002,6,-1,0,unknown,0,19374
cellular,6,8,0.21474174,4,-1,0,unknown,0,19375
cellular,6,8,-0.09069146,4,-1,0,unknown,0,19377
cellular,6,8,2.4156203,1,-1,0,unknown,1,19378
cellular,6,8,-1.8034724,3,-1,0,unknown,0,19379
unknown,9,5,-0.4389125,2,-1,0,unknown,0,1938
cellular,6,8,1.1558545,1,-1,0,unknown,0,19382
cellular,6,8,-0.4389125,3,-1,0,unknown,0,19383
cellular,6,8,-0.09069146,7,-1,0,unknown,0,19384
cellular,6,8,-0.78261614,3,-1,0,unknown,0,19385
cellular,6,8,1.1558545,3,-1,0,unknown,0,19386
cellular,6,8,0.21474174,5,-1,0,unknown,0,19387
cellular,6,8,-0.4389125,1,-1,0,unknown,0,19388
cellular,6,8,-2.6385002,1,-1,0,unknown,0,19389
unknown,9,5,-2.6385002,4,-1,0,unknown,0,1939
cellular,6,8,-1.864814,1,-1,0,unknown,0,19390
cellular,6,8,-0.4389125,1,-1,0,unknown,0,19391
cellular,6,8,-0.78261614,1,-1,0,unknown,0,19392
cellular,6,8,-0.016975272,3,-1,0,unknown,0,19393
cellular,6,8,-0.15398479,1,-1,0,unknown,0,19394
cellular,6,8,-0.78261614,7,-1,0,unknown,0,19395
cellular,6,8,0.3855974,3,-1,0,unknown,0,19396
cellular,6,8,-0.4389125,3,-1,0,unknown,0,19397
cellular,6,8,0.39736426,2,-1,0,unknown,0,19398
unknown,5,5,-2.6385002,1,-1,0,unknown,0,194
unknown,9,5,0.21474174,4,-1,0,unknown,0,1940
cellular,6,8,-0.15398479,3,-1,0,unknown,0,19400
cellular,6,8,-0.78261614,1,-1,0,unknown,0,19401
cellular,6,8,0.21474174,2,-1,0,unknown,0,19403
cellular,6,8,0.21474174,5,-1,0,unknown,0,19405
cellular,6,8,-5.0011497,3,-1,0,unknown,0,19406
cellular,6,8,0.39736426,2,-1,0,unknown,0,19408
cellular,6,8,-1.2818002,3,-1,0,unknown,0,19409
unknown,9,5,-1.2818002,2,-1,0,unknown,0,1941
cellular,6,8,-2.6385002,3,-1,0,unknown,0,19411
cellular,6,8,0.21474174,2,-1,0,unknown,0,19414
cellular,6,8,1.1558545,3,-1,0,unknown,0,19415
cellular,6,8,1.1558545,4,-1,0,unknown,0,19416
cellular,6,8,1.7309884,2,-1,0,unknown,0,19418
cellular,6,8,-0.78261614,3,-1,0,unknown,0,19419
cellular,6,8,-0.09069146,7,-1,0,unknown,0,19420
cellular,6,8,-5.272784,4,-1,0,unknown,0,19421
cellular,6,8,-0.09069146,3,-1,0,unknown,0,19424
cellular,6,8,0.3855974,8,-1,0,unknown,0,19425
cellular,6,8,-1.8034724,3,-1,0,unknown,0,19426
cellular,6,8,-1.2818002,6,-1,0,unknown,0,19427
cellular,6,8,0.2830005,3,-1,0,unknown,0,19428
cellular,6,8,0.21474174,3,-1,0,unknown,0,19430
cellular,6,8,-0.09069146,4,-1,0,unknown,0,19431
cellular,6,8,-0.15398479,9,-1,0,unknown,0,19434
cellular,6,8,-0.4389125,4,-1,0,unknown,0,19435
cellular,6,8,-0.09069146,5,-1,0,unknown,0,19436
cellular,6,8,-0.4389125,2,-1,0,unknown,0,19437
telephone,6,8,-0.09069146,3,-1,0,unknown,0,19438
cellular,6,8,-0.78261614,3,-1,0,unknown,0,19439
unknown,9,5,-3.1816547,2,-1,0,unknown,0,1944
cellular,6,8,-0.78261614,2,-1,0,unknown,0,19440
cellular,6,8,-1.172163,3,-1,0,unknown,0,19441
cellular,6,8,-0.78261614,2,-1,0,unknown,0,19442
cellular,6,8,-1.172163,3,-1,0,unknown,0,19443
cellular,6,8,2.4156203,4,-1,0,unknown,1,19444
cellular,6,8,2.4156203,7,-1,0,unknown,1,19445
cellular,6,8,2.4156203,3,-1,0,unknown,1,19446
cellular,7,8,-1.172163,3,-1,0,unknown,0,19448
cellular,7,8,-1.7106793,4,-1,0,unknown,0,19449
unknown,9,5,-0.4389125,2,-1,0,unknown,0,1945
cellular,7,8,-2.6385002,6,-1,0,unknown,0,19451
cellular,7,8,0.21474174,8,-1,0,unknown,0,19452
cellular,7,8,-2.6385002,2,-1,0,unknown,0,19453
cellular,7,8,-1.8034724,2,-1,0,unknown,0,19454
cellular,7,8,-1.8034724,2,-1,0,unknown,0,19455
cellular,7,8,0.21474174,2,-1,0,unknown,0,19456
cellular,7,8,0.3855974,2,-1,0,unknown,0,19458
cellular,7,8,-0.4389125,2,-1,0,unknown,0,19459
cellular,7,8,-0.78261614,4,-1,0,unknown,0,19460
cellular,7,8,-5.0011497,2,-1,0,unknown,0,19461
cellular,7,8,0.21474174,2,-1,0,unknown,0,19463
cellular,7,8,-0.78261614,2,-1,0,unknown,0,19464
cellular,7,8,-0.09069146,2,-1,0,unknown,0,19465
cellular,7,8,-1.7106793,2,-1,0,unknown,0,19466
cellular,7,8,-1.8034724,2,-1,0,unknown,0,19467
cellular,7,8,-1.8034724,2,-1,0,unknown,0,19469
unknown,9,5,-0.15398479,1,-1,0,unknown,0,1947
cellular,7,8,-2.6385002,2,-1,0,unknown,0,19470
cellular,7,8,-0.09069146,2,-1,0,unknown,0,19471
cellular,7,8,-2.6385002,2,-1,0,unknown,0,19472
cellular,7,8,0.3855974,2,-1,0,unknown,0,19473
cellular,7,8,-2.6385002,2,-1,0,unknown,0,19474
cellular,7,8,-0.78261614,2,-1,0,unknown,0,19475
cellular,7,8,-2.6385002,2,-1,0,unknown,0,19476
cellular,7,8,-1.2818002,2,-1,0,unknown,0,19478
cellular,7,8,-0.78261614,2,-1,0,unknown,0,19479
unknown,9,5,-5.0011497,4,-1,0,unknown,0,1948
cellular,7,8,-5.0011497,3,-1,0,unknown,0,19481
cellular,7,8,-0.4389125,2,-1,0,unknown,0,19482
cellular,7,8,-5.0011497,2,-1,0,unknown,0,19483
cellular,7,8,-0.4389125,2,-1,0,unknown,0,19484
cellular,7,8,1.7309884,2,-1,0,unknown,0,19485
cellular,7,8,0.21474174,2,-1,0,unknown,0,19486
cellular,7,8,0.21474174,2,-1,0,unknown,0,19487
cellular,7,8,-0.78261614,2,-1,0,unknown,0,19489
unknown,9,5,-1.2818002,2,-1,0,unknown,0,1949
cellular,7,8,1.7309884,4,-1,0,unknown,1,19490
cellular,7,8,0.39736426,2,-1,0,unknown,0,19491
cellular,7,8,-1.172163,2,-1,0,unknown,0,19492
cellular,7,8,-0.78261614,2,-1,0,unknown,0,19493
cellular,7,8,-3.2021892,2,-1,0,unknown,0,19494
cellular,7,8,-0.09069146,2,-1,0,unknown,0,19495
cellular,7,8,-0.09069146,2,-1,0,unknown,0,19496
cellular,7,8,-1.2818002,2,-1,0,unknown,0,19497
cellular,7,8,0.21474174,2,-1,0,unknown,0,19498
cellular,7,8,-0.78261614,2,-1,0,unknown,0,19499
unknown,5,5,0.21474174,1,-1,0,unknown,0,195
unknown,9,5,-1.8034724,2,-1,0,unknown,0,1950
cellular,7,8,-0.09069146,2,-1,0,unknown,0,19500
cellular,7,8,-1.7106793,4,-1,0,unknown,0,19501
cellular,7,8,-1.8034724,2,-1,0,unknown,0,19502
cellular,7,8,-0.15398479,2,-1,0,unknown,0,19504
cellular,7,8,-3.1816547,2,-1,0,unknown,0,19505
telephone,7,8,0.21474174,4,-1,0,unknown,0,19506
cellular,7,8,-0.78261614,2,-1,0,unknown,0,19507
cellular,7,8,-2.6385002,2,-1,0,unknown,0,19509
unknown,9,5,-0.09069146,3,-1,0,unknown,0,1951
cellular,7,8,2.4156203,4,-1,0,unknown,0,19510
cellular,7,8,-1.864814,2,-1,0,unknown,0,19512
cellular,7,8,-0.78261614,2,-1,0,unknown,0,19513
cellular,7,8,-0.09069146,4,-1,0,unknown,0,19515
cellular,7,8,-1.2818002,2,-1,0,unknown,0,19516
cellular,7,8,-5.272784,2,-1,0,unknown,0,19517
cellular,7,8,-0.8609253,2,-1,0,unknown,0,19518
cellular,7,8,-0.78261614,2,-1,0,unknown,0,19519
unknown,9,5,0.39736426,2,-1,0,unknown,0,1952
cellular,7,8,-0.78261614,2,-1,0,unknown,0,19520
cellular,7,8,2.4156203,2,-1,0,unknown,0,19521
cellular,7,8,0.39736426,2,-1,0,unknown,0,19522
cellular,7,8,-0.78261614,2,-1,0,unknown,0,19523
cellular,7,8,-0.78261614,2,-1,0,unknown,0,19524
cellular,7,8,1.7309884,2,-1,0,unknown,1,19525
cellular,7,8,0.21474174,4,-1,0,unknown,0,19526
cellular,7,8,-0.016975272,2,-1,0,unknown,0,19527
cellular,7,8,-1.7106793,2,-1,0,unknown,0,19528
cellular,7,8,-3.2021892,2,-1,0,unknown,0,19529
cellular,7,8,-0.09069146,2,-1,0,unknown,0,19530
cellular,7,8,-2.6385002,2,-1,0,unknown,0,19532
cellular,7,8,0.21474174,2,-1,0,unknown,0,19533
cellular,7,8,-1.7106793,2,-1,0,unknown,0,19535
cellular,7,8,-0.4389125,2,-1,0,unknown,0,19536
cellular,7,8,1.1558545,2,-1,0,unknown,1,19537
cellular,7,8,0.39736426,3,-1,0,unknown,1,19538
cellular,7,8,-1.2818002,2,-1,0,unknown,0,19539
unknown,9,5,-0.78261614,2,-1,0,unknown,0,1954
cellular,7,8,0.3855974,2,-1,0,unknown,0,19540
cellular,7,8,-1.0648295,2,-1,0,unknown,0,19541
cellular,7,8,-1.8034724,2,-1,0,unknown,0,19542
cellular,7,8,-1.7106793,2,-1,0,unknown,0,19544
cellular,7,8,-2.6385002,2,-1,0,unknown,0,19545
cellular,7,8,-1.8034724,4,-1,0,unknown,0,19546
cellular,7,8,-0.78261614,2,-1,0,unknown,0,19548
unknown,9,5,0.77576935,4,-1,0,unknown,0,1955
cellular,7,8,-0.78261614,2,-1,0,unknown,0,19550
cellular,7,8,-0.4389125,2,-1,0,unknown,0,19551
cellular,7,8,-2.6385002,2,-1,0,unknown,0,19552
cellular,7,8,-1.8034724,2,-1,0,unknown,0,19553
cellular,7,8,-0.09069146,2,-1,0,unknown,0,19555
cellular,7,8,-1.864814,2,-1,0,unknown,0,19556
cellular,7,8,-1.8034724,2,-1,0,unknown,0,19558
cellular,7,8,0.77576935,2,-1,0,unknown,0,19559
unknown,9,5,-0.4389125,2,-1,0,unknown,0,1956
cellular,7,8,-1.864814,2,-1,0,unknown,0,19560
cellular,7,8,-2.6385002,3,-1,0,unknown,0,19561
cellular,7,8,-1.8034724,2,-1,0,unknown,0,19562
cellular,7,8,-0.4389125,2,-1,0,unknown,0,19563
cellular,7,8,-0.4389125,2,-1,0,unknown,0,19564
cellular,7,8,-2.6385002,2,-1,0,unknown,0,19565
cellular,7,8,-0.4389125,4,-1,0,unknown,0,19568
unknown,9,5,-0.4389125,2,-1,0,unknown,0,1957
cellular,7,8,-5.0011497,2,-1,0,unknown,0,19570
cellular,7,8,-1.2818002,2,-1,0,unknown,0,19571
cellular,7,8,-0.78261614,2,-1,0,unknown,0,19572
cellular,7,8,0.21474174,8,-1,0,unknown,0,19573
cellular,7,8,-0.09069146,2,-1,0,unknown,0,19574
cellular,7,8,-1.864814,4,-1,0,unknown,0,19575
cellular,7,8,-1.7106793,2,-1,0,unknown,0,19576
cellular,7,8,-1.8034724,2,-1,0,unknown,0,19577
cellular,7,8,-1.8034724,2,-1,0,unknown,0,19578
cellular,7,8,-1.7106793,2,-1,0,unknown,0,19579
unknown,9,5,-0.4389125,2,-1,0,unknown,0,1958
cellular,7,8,-1.172163,2,-1,0,unknown,0,19581
cellular,7,8,-0.09069146,2,-1,0,unknown,0,19582
telephone,7,8,-0.09069146,4,-1,0,unknown,0,19583
cellular,7,8,-0.8609253,2,-1,0,unknown,0,19584
cellular,7,8,-1.7106793,2,-1,0,unknown,0,19585
cellular,7,8,-0.78261614,2,-1,0,unknown,0,19586
cellular,7,8,2.4156203,4,-1,0,unknown,0,19587
cellular,7,8,-2.6385002,2,-1,0,unknown,0,19589
unknown,9,5,-0.09069146,2,-1,0,unknown,0,1959
cellular,7,8,-1.2818002,2,-1,0,unknown,0,19590
cellular,7,8,-0.09069146,2,-1,0,unknown,0,19591
cellular,7,8,0.21474174,4,-1,0,unknown,0,19592
cellular,7,8,-1.7106793,7,-1,0,unknown,0,19594
cellular,7,8,-0.09069146,4,-1,0,unknown,0,19595
cellular,7,8,-0.78261614,5,-1,0,unknown,0,19596
cellular,7,8,-0.09069146,4,-1,0,unknown,0,19597
cellular,7,8,-0.09069146,4,-1,0,unknown,0,19598
cellular,7,8,-0.78261614,7,-1,0,unknown,0,19599
unknown,9,5,-0.4389125,2,-1,0,unknown,0,1960
cellular,7,8,-1.8034724,4,-1,0,unknown,0,19600
cellular,7,8,0.77576935,4,-1,0,unknown,0,19601
cellular,7,8,-0.4389125,4,-1,0,unknown,0,19603
cellular,7,8,0.3855974,4,-1,0,unknown,0,19604
cellular,7,8,-1.864814,4,-1,0,unknown,0,19605
cellular,7,8,-1.172163,4,-1,0,unknown,0,19606
cellular,7,8,-1.8034724,4,-1,0,unknown,0,19608
cellular,7,8,-1.7106793,6,-1,0,unknown,0,19609
cellular,7,8,-0.09069146,6,-1,0,unknown,0,19610
cellular,7,8,-2.6385002,2,-1,0,unknown,0,19611
cellular,7,8,-1.0648295,2,-1,0,unknown,0,19612
cellular,7,8,2.4156203,9,-1,0,unknown,1,19614
cellular,7,8,1.7309884,2,-1,0,unknown,1,19615
cellular,7,8,-0.15398479,2,-1,0,unknown,0,19616
cellular,7,8,-0.4389125,2,-1,0,unknown,0,19618
unknown,9,5,-0.09069146,2,-1,0,unknown,0,1962
cellular,7,8,-0.15398479,2,-1,0,unknown,0,19620
cellular,7,8,-5.0011497,2,-1,0,unknown,0,19621
cellular,7,8,-0.4389125,2,-1,0,unknown,0,19622
cellular,7,8,-1.2818002,2,-1,0,unknown,0,19625
cellular,7,8,0.2830005,4,-1,0,unknown,0,19626
cellular,7,8,-0.4389125,2,-1,0,unknown,0,19627
cellular,7,8,-2.6385002,2,-1,0,unknown,0,19628
cellular,7,8,-0.09069146,2,-1,0,unknown,0,19629
unknown,9,5,0.77576935,2,-1,0,unknown,0,1963
cellular,7,8,-2.6385002,2,-1,0,unknown,0,19630
cellular,7,8,-0.09069146,2,-1,0,unknown,0,19632
cellular,7,8,-1.8034724,4,-1,0,unknown,0,19633
cellular,7,8,-2.6385002,2,-1,0,unknown,0,19636
cellular,7,8,-1.172163,4,-1,0,unknown,0,19637
cellular,7,8,-0.78261614,4,-1,0,unknown,0,19638
cellular,7,8,0.3855974,2,-1,0,unknown,0,19639
unknown,9,5,-0.09069146,2,-1,0,unknown,0,1964
cellular,7,8,2.4156203,2,-1,0,unknown,0,19640
cellular,7,8,-5.272784,2,-1,0,unknown,0,19641
cellular,7,8,-0.78261614,2,-1,0,unknown,0,19643
cellular,7,8,-0.78261614,3,-1,0,unknown,0,19644
cellular,7,8,-0.4389125,2,-1,0,unknown,0,19645
cellular,7,8,-0.09069146,2,-1,0,unknown,0,19646
cellular,7,8,-5.223755,2,-1,0,unknown,0,19647
cellular,7,8,-2.6385002,2,-1,0,unknown,0,19649
cellular,7,8,-0.78261614,2,-1,0,unknown,0,19650
cellular,7,8,0.21474174,4,-1,0,unknown,0,19651
cellular,7,8,0.21474174,2,-1,0,unknown,1,19652
cellular,7,8,0.8258762,4,-1,0,unknown,0,19653
cellular,7,8,-1.2818002,6,-1,0,unknown,0,19654
cellular,7,8,-0.4389125,4,-1,0,unknown,0,19655
cellular,7,8,-1.172163,4,-1,0,unknown,0,19656
cellular,7,8,-0.78261614,4,-1,0,unknown,0,19659
unknown,9,5,-0.4389125,2,-1,0,unknown,0,1966
cellular,7,8,-1.7106793,2,-1,0,unknown,0,19660
cellular,7,8,-0.78261614,1,-1,0,unknown,0,19661
cellular,7,8,-2.6385002,1,-1,0,unknown,0,19662
cellular,7,8,0.77576935,1,-1,0,unknown,0,19664
cellular,7,8,-0.09069146,2,-1,0,unknown,0,19665
cellular,7,8,-1.2818002,1,-1,0,unknown,0,19666
cellular,7,8,1.7309884,1,-1,0,unknown,1,19667
cellular,7,8,0.77576935,1,-1,0,unknown,0,19668
cellular,7,8,-0.4389125,3,-1,0,unknown,0,19669
unknown,9,5,0.77576935,2,-1,0,unknown,0,1967
cellular,7,8,0.2830005,3,-1,0,unknown,1,19670
cellular,7,8,0.3855974,3,-1,0,unknown,0,19671
cellular,7,8,-1.172163,1,-1,0,unknown,0,19672
cellular,7,8,2.4156203,1,-1,0,unknown,1,19673
cellular,7,8,-0.8609253,4,-1,0,unknown,0,19675
cellular,7,8,-0.4389125,3,-1,0,unknown,0,19676
cellular,7,8,-0.4389125,1,-1,0,unknown,0,19677
cellular,7,8,-0.78261614,3,-1,0,unknown,0,19679
unknown,9,5,0.2830005,2,-1,0,unknown,0,1968
cellular,7,8,-1.7106793,1,-1,0,unknown,0,19680
cellular,7,8,-0.78261614,5,-1,0,unknown,0,19681
cellular,7,8,-0.09069146,8,-1,0,unknown,0,19682
cellular,7,8,0.21474174,3,-1,0,unknown,0,19683
cellular,7,8,2.1139002,1,-1,0,unknown,1,19684
cellular,7,8,-1.2818002,5,-1,0,unknown,0,19685
cellular,7,8,-0.09069146,1,-1,0,unknown,0,19686
cellular,7,8,-0.09069146,1,-1,0,unknown,0,19687
unknown,7,8,-5.223755,1,-1,0,unknown,0,19688
cellular,7,8,1.4975171,3,-1,0,unknown,0,19689
unknown,9,5,-0.4389125,2,-1,0,unknown,0,1969
cellular,7,8,-1.8034724,1,-1,0,unknown,0,19690
cellular,7,8,2.1139002,3,-1,0,unknown,1,19691
cellular,7,8,-1.2818002,2,-1,0,unknown,0,19692
cellular,7,8,0.77576935,3,-1,0,unknown,0,19693
cellular,7,8,-0.4389125,3,-1,0,unknown,0,19694
cellular,7,8,2.4156203,2,-1,0,unknown,0,19695
cellular,7,8,-0.09069146,3,-1,0,unknown,0,19697
cellular,7,8,0.77576935,3,-1,0,unknown,0,19698
unknown,5,5,-0.09069146,1,-1,0,unknown,0,197
unknown,9,5,-0.78261614,2,-1,0,unknown,0,1970
cellular,7,8,-1.0648295,2,-1,0,unknown,0,19700
cellular,7,8,-1.2818002,3,-1,0,unknown,0,19701
cellular,7,8,-0.78261614,3,-1,0,unknown,0,19702
cellular,7,8,-5.0011497,7,-1,0,unknown,0,19703
cellular,7,8,0.21474174,5,-1,0,unknown,0,19704
cellular,7,8,-0.09069146,7,-1,0,unknown,0,19705
telephone,7,8,-2.6385002,5,-1,0,unknown,0,19707
telephone,7,8,0.3855974,7,-1,0,unknown,0,19709
cellular,7,8,-5.272784,3,-1,0,unknown,0,19710
cellular,7,8,-0.09069146,3,-1,0,unknown,0,19711
cellular,7,8,-0.78261614,3,-1,0,unknown,0,19714
cellular,7,8,-0.4389125,3,-1,0,unknown,0,19715
cellular,7,8,-1.2818002,3,-1,0,unknown,0,19716
cellular,7,8,-1.7106793,5,-1,0,unknown,0,19718
cellular,7,8,-1.0648295,3,-1,0,unknown,0,19719
unknown,9,5,-0.09069146,3,-1,0,unknown,0,1972
cellular,7,8,-2.6385002,3,-1,0,unknown,0,19721
cellular,7,8,1.1558545,2,-1,0,unknown,0,19722
cellular,7,8,-0.09069146,3,-1,0,unknown,0,19723
cellular,7,8,-0.09069146,3,-1,0,unknown,0,19724
cellular,7,8,-1.2818002,3,-1,0,unknown,0,19725
cellular,7,8,-0.15398479,3,-1,0,unknown,0,19727
cellular,7,8,-0.09069146,3,-1,0,unknown,0,19729
