datatype,total_count,count(non-NA count),count_na(NA count),na_ratio,min,max,mean,var(variance),std(standard deviation),sem(standard error),skew,kurtosis,q1(first quartile),"q2(second quartile, median)",q3(third quartile),moment_2,moment_3,moment_4,central_moment_2,central_moment_3,central_moment_4,sum,sum_2,sum_3,sum_4
float64,36619,36619,0,0.0,-0.1527561820397215,6.546379901927422,8.692841028442199e-17,1.0000273089737288,1.000013654393643,0.005225798860343485,6.393885631397509,38.88389716506788,-0.1527561820397215,-0.1527561820397215,-0.1527561820397215,1.0,6.3936237198876995,41.878424271510625,1.0,6.3936237198876995,41.878424271510625,3.183231456205249e-12,36619.0,234128.10699856767,1533546.0183984477
float64,36619,36619,0,0.0,-0.1591860632141576,6.281956974177263,-1.2418344326345998e-17,1.0000273089737286,1.000013654393643,0.005225798860343485,6.123021727126799,35.49333358797669,-0.1591860632141576,-0.1591860632141576,-0.1591860632141576,0.9999999999999998,6.122770910963106,38.488323628135966,0.9999999999999998,6.122770910963106,38.488323628135966,-4.547473508864641e-13,36618.99999999999,224209.74798855797,1409403.922938711
float64,36619,36619,0,0.0,-0.2042141297858666,4.896820807887156,9.934675461076799e-17,1.000027308973729,1.0000136543936433,0.005225798860343487,4.692798908322184,20.02345520112722,-0.2042141297858666,-0.2042141297858666,-0.2042141297858666,1.0000000000000002,4.6926066781012885,23.020557435360832,1.0000000000000002,4.6926066781012885,23.020557435360832,3.637978807091713e-12,36619.00000000001,171838.5639453911,842989.7927254783
float64,36619,36619,0,0.0,-0.1990067318197092,5.024955642736515,5.5882549468557e-17,1.0000273089737293,1.0000136543936433,0.005225798860343487,4.826146603433739,21.292853975074664,-0.1990067318197092,-0.1990067318197092,-0.1990067318197092,1.0000000000000004,4.825948910916806,24.289782890779108,1.0000000000000004,4.825948910916806,24.289782890779108,2.0463630789890885e-12,36619.000000000015,176721.42316886253,889467.5596774402
float64,36619,36619,0,0.0,-0.1890810982538226,5.2887359404777685,-1.8627516489519e-17,1.0000273089737288,1.000013654393643,0.005225798860343485,5.09986374696369,24.009921571437047,-0.1890810982538226,-0.1890810982538226,-0.1890810982538226,1.0,5.099654842223945,27.00647950981814,1.0,5.099654842223945,27.00647950981814,-6.821210263296962e-13,36619.0,186744.26066739863,988950.2731700304
float64,36619,36619,0,0.0,-0.1169390460215451,8.551463638721295,1.5522930407932497e-17,1.0000273089737284,1.0000136543936429,0.005225798860343484,8.434870108664937,69.15081051926765,-0.1169390460215451,-0.1169390460215451,-0.1169390460215451,0.9999999999999996,8.434524592699747,72.14120510485687,0.9999999999999996,8.434524592699747,72.14120510485687,5.684341886080801e-13,36618.999999999985,308863.856060072,2641738.7897347533
float64,36619,36619,0,0.0,-0.3499369381989236,2.857657740125578,4.9673377305383994e-17,1.0000273089737288,1.000013654393643,0.005225798860343485,2.507823529420512,4.289413124275366,-0.3499369381989236,-0.3499369381989236,-0.3499369381989236,1.0,2.5077208019266544,7.28866362041566,1.0,2.5077208019266544,7.28866362041566,1.8189894035458565e-12,36619.0,91830.22804575216,266903.57311600103
float64,36619,36619,0,0.0,-0.2055887889855464,4.864078459406187,3.7255032979038e-17,1.000027308973729,1.0000136543936433,0.005225798860343487,4.6586805030558525,19.704380209984805,-0.2055887889855464,-0.2055887889855464,-0.2055887889855464,1.0000000000000002,4.658489670420643,22.701526009415808,1.0000000000000002,4.658489670420643,22.701526009415808,1.3642420526593924e-12,36619.00000000001,170589.2332411335,831307.1809387975
float64,36619,36619,0,0.0,-0.1849359630745708,5.407277110276139,7.4510065958076e-17,1.000027308973729,1.0000136543936433,0.005225798860343487,5.222555077722745,25.276462047642347,-0.1849359630745708,-0.1849359630745708,-0.1849359630745708,1.0000000000000002,5.222341147201569,28.272847057754596,1.0000000000000002,5.222341147201569,28.272847057754596,2.7284841053187847e-12,36619.00000000001,191236.91046937427,1035323.3864079156
float64,36619,36619,0,0.0,-2.1149170219807667,0.4728317894304101,1.11765098937114e-16,1.0000273089737284,1.0000136543936429,0.005225798860343484,-1.6421524997279917,0.6967028808221016,0.4728317894304101,0.4728317894304101,0.4728317894304101,0.9999999999999996,-1.642085232550356,3.6964439109599576,0.9999999999999996,-1.642085232550356,3.6964439109599576,4.092726157978177e-12,36618.999999999985,-60131.51913076149,135360.07957544268
