age,job,marital,education,default,balance,housing,loan,uid1
39,blue-collar,married,1.0,0,0.0025459377,0,1,13812
35,admin.,married,2.0,0,-0.91675866,1,1,13813
52,services,married,2.0,0,0.40027753,0,0,13815
29,services,single,2.0,0,-0.91675866,0,1,13816
43,management,married,3.0,0,-0.63594294,1,0,13817
34,self-employed,married,3.0,0,-0.36882576,1,0,13818
38,blue-collar,single,1.0,0,0.029012546,0,0,13819
36,admin.,divorced,2.0,0,0.26465136,0,0,1382
58,retired,divorced,2.0,0,-0.1227066,0,1,13820
46,management,married,3.0,0,-0.1227066,1,0,13821
50,blue-collar,divorced,1.0,0,-0.36882576,0,1,13822
60,retired,divorced,3.0,0,-0.1227066,0,0,13823
48,blue-collar,divorced,2.0,0,0.42490923,1,0,13825
28,services,married,2.0,0,-0.32737526,0,1,13826
57,retired,married,3.0,0,-0.7283081,0,0,13827
56,retired,divorced,2.0,0,-0.91675866,1,0,13828
34,admin.,married,2.0,0,-0.36882576,1,0,13829
28,management,single,3.0,0,-0.009587242,1,0,1383
47,technician,married,2.0,0,0.40027753,1,0,13831
41,blue-collar,married,2.0,0,0.42490923,1,0,13832
51,blue-collar,divorced,1.0,0,0.5446085,1,0,13833
27,blue-collar,single,2.0,0,-0.32737526,0,0,13834
56,admin.,divorced,1.0,0,-0.36882576,0,1,13835
41,blue-collar,married,2.0,0,-0.1227066,1,1,13838
34,blue-collar,married,2.0,0,0.071115434,1,0,13839
48,management,married,3.0,0,-0.36882576,1,0,13840
36,management,married,3.0,0,0.0025459377,1,1,13841
32,admin.,divorced,2.0,0,-0.36882576,0,0,13843
43,blue-collar,married,1.0,0,0.40027753,1,0,13844
35,admin.,divorced,2.0,0,-0.1227066,1,0,13845
56,services,married,1.0,0,0.35559145,0,1,13846
32,services,single,2.0,0,-0.36882576,0,0,13847
55,admin.,single,2.0,0,0.0025459377,0,0,13848
40,admin.,single,2.0,0,0.029012546,1,0,1385
55,retired,married,1.0,0,0.071115434,0,1,13851
37,blue-collar,married,2.0,0,0.0025459377,1,0,13852
56,services,divorced,2.0,0,-0.37100634,0,0,13853
37,admin.,single,2.0,0,-0.91675866,0,1,13854
51,admin.,divorced,2.0,0,0.0025459377,0,1,13855
40,blue-collar,married,2.0,0,0.40027753,0,0,13856
33,management,married,3.0,0,-0.32737526,0,0,13857
37,entrepreneur,married,3.0,0,-0.041224327,1,0,13858
33,blue-collar,single,2.0,0,-0.91675866,0,0,13859
33,housemaid,married,1.0,0,0.40027753,1,0,1386
42,entrepreneur,divorced,3.0,0,0.071115434,1,0,13860
54,admin.,divorced,2.0,0,0.0025459377,0,1,13861
49,blue-collar,married,2.0,0,0.04220873,1,1,13862
35,blue-collar,married,1.0,0,-0.36882576,1,0,13863
35,admin.,single,2.0,0,-0.041224327,1,0,13864
41,entrepreneur,divorced,2.0,0,-0.36882576,1,0,13865
37,management,married,3.0,0,-0.057865087,1,0,13866
56,admin.,married,2.0,0,0.0025459377,1,0,13867
36,blue-collar,married,2.0,0,0.0025459377,0,0,13868
36,management,single,3.0,0,0.35559145,1,0,13869
37,admin.,married,1.0,0,-0.041224327,1,0,1387
34,admin.,divorced,2.0,0,-0.36882576,0,0,13870
34,blue-collar,single,2.0,0,-0.36882576,1,0,13872
34,self-employed,married,3.0,0,0.0025459377,0,0,13873
38,admin.,married,2.0,0,-0.041224327,1,0,13874
39,technician,single,2.0,0,-0.36882576,1,1,13875
37,housemaid,married,1.0,0,-0.009587242,1,0,13876
25,admin.,single,2.0,0,-0.7283081,0,0,13877
39,services,married,2.0,0,-0.32737526,1,0,13878
36,services,divorced,2.0,0,-0.32737526,1,0,13879
34,management,married,3.0,0,0.0025459377,1,0,13880
39,management,married,3.0,0,-0.36882576,0,0,13881
33,blue-collar,married,2.0,0,0.40027753,0,0,13882
60,retired,divorced,3.0,0,0.40027753,0,0,13884
46,blue-collar,married,1.0,0,-0.91675866,1,1,13885
49,housemaid,married,1.0,0,-0.32737526,0,0,13886
31,blue-collar,married,1.0,0,-0.36882576,1,1,13887
56,retired,divorced,2.0,0,-0.49297693,1,1,13888
59,retired,divorced,3.0,0,0.071115434,1,0,1389
32,technician,married,2.0,0,-0.36882576,1,1,13890
30,services,single,2.0,0,-0.32737526,1,0,13891
28,admin.,single,2.0,0,-0.91675866,0,1,13893
50,admin.,married,2.0,0,-0.91675866,1,0,13894
60,management,married,3.0,0,0.071115434,0,1,13895
25,unemployed,married,3.0,0,0.0711565,0,1,13896
57,housemaid,married,2.0,0,-0.009587242,1,0,13898
26,technician,single,3.0,0,-0.009587242,1,0,13899
39,blue-collar,single,2.0,0,-0.32737526,1,0,1390
57,admin.,married,2.0,0,-0.36882576,0,0,13900
56,retired,married,3.0,0,-0.32737526,0,0,13901
56,management,married,3.0,0,0.0025459377,0,0,13902
58,retired,married,2.0,0,0.04220873,0,0,13904
58,retired,divorced,1.0,0,-0.7283081,0,1,13906
27,blue-collar,single,2.0,0,-0.32737526,0,0,13907
29,technician,single,2.0,0,0.40027753,0,1,13908
28,management,single,3.0,0,-0.7283081,1,0,1391
59,blue-collar,divorced,2.0,0,-0.1227066,1,0,13910
34,admin.,married,2.0,0,0.40027753,1,1,13912
30,entrepreneur,married,2.0,0,0.04220873,0,1,13913
25,blue-collar,single,2.0,0,0.5446085,0,1,13914
54,management,married,3.0,0,-0.36882576,1,0,13916
36,admin.,married,2.0,0,0.0025459377,1,1,13917
53,blue-collar,married,2.0,0,0.0025459377,1,1,13918
30,services,married,2.0,0,0.40027753,1,0,1392
31,housemaid,married,2.0,0,-0.36882576,1,0,13920
33,management,married,3.0,0,0.04220873,1,0,13921
32,blue-collar,married,2.0,0,-0.36882576,0,0,13922
45,admin.,married,2.0,0,0.029012546,1,0,13923
32,services,divorced,2.0,0,-0.041224327,0,0,13924
41,blue-collar,married,1.0,0,-0.32737526,1,0,13925
37,blue-collar,divorced,2.0,1,-0.91675866,1,0,13926
30,services,married,2.0,0,-0.36882576,0,1,13927
47,services,married,2.0,0,0.071115434,1,0,13928
35,blue-collar,married,2.0,0,0.0025459377,1,0,13929
40,blue-collar,married,1.0,0,0.0025459377,1,1,1393
58,management,divorced,3.0,0,-0.36882576,0,0,13932
57,admin.,divorced,2.0,0,0.0025459377,0,0,13933
38,management,married,3.0,0,0.40027753,1,0,13934
34,management,married,2.0,0,0.42490923,0,1,13935
28,blue-collar,single,2.0,0,0.071115434,1,0,13936
54,technician,married,2.0,0,-0.91675866,0,1,13937
28,technician,married,3.0,0,0.5446085,0,1,13938
37,blue-collar,married,2.0,0,-0.36882576,0,1,13939
28,blue-collar,married,1.0,0,0.0711565,1,0,1394
46,blue-collar,married,2.0,1,-0.91675866,0,1,13943
49,retired,married,1.0,0,-0.041224327,0,0,13944
25,blue-collar,single,1.0,0,0.40027753,0,0,13945
37,housemaid,single,1.0,0,-0.041224327,1,0,13946
58,technician,married,2.0,0,-0.041224327,0,0,13947
37,unemployed,single,3.0,1,-0.36882576,1,0,13948
30,technician,married,3.0,0,0.029012546,1,1,13949
39,blue-collar,married,2.0,0,0.04220873,1,0,1395
50,services,married,2.0,1,0.0025459377,1,0,13951
41,entrepreneur,divorced,3.0,0,0.35559145,0,0,13952
50,blue-collar,married,1.0,0,0.0025459377,0,1,13953
44,admin.,single,2.0,0,-0.91675866,1,0,13954
52,blue-collar,single,3.0,1,-0.91675866,0,1,13955
29,services,married,2.0,0,-0.36882576,1,0,13956
54,technician,divorced,2.0,0,-0.37100634,0,1,13958
46,blue-collar,married,1.0,0,-0.32737526,0,1,13959
30,technician,married,3.0,0,-0.32737526,0,0,13960
48,technician,married,2.0,0,-0.1227066,1,0,13961
30,technician,single,2.0,0,-0.91675866,0,1,13963
37,admin.,divorced,2.0,0,0.0025459377,1,1,13964
29,blue-collar,single,2.0,0,0.44486216,0,1,13965
35,services,married,2.0,0,0.0025459377,1,1,13967
35,services,married,2.0,0,-0.32737526,0,1,13968
49,blue-collar,married,1.0,0,0.071115434,1,1,13970
42,blue-collar,married,1.0,0,-0.91675866,1,1,13973
41,blue-collar,married,1.0,0,0.071115434,0,0,13974
27,student,single,2.0,0,-0.32737526,1,0,13975
36,blue-collar,married,2.0,0,0.0025459377,1,0,13976
46,technician,married,2.0,0,-0.49297693,1,0,13977
37,management,single,3.0,0,-0.009587242,0,1,13979
30,blue-collar,married,1.0,0,-0.32737526,1,1,1398
33,admin.,married,2.0,0,-0.32737526,0,0,13980
37,blue-collar,married,2.0,0,-0.1227066,0,1,13981
41,technician,married,2.0,0,0.071115434,1,1,13982
60,housemaid,married,1.0,0,0.0025459377,1,0,13983
30,blue-collar,married,2.0,0,-0.36882576,1,1,13984
52,unemployed,married,1.0,0,-0.041224327,0,1,13985
30,services,single,2.0,0,-0.041224327,0,1,13986
26,management,single,3.0,0,-0.32737526,0,0,13987
35,blue-collar,married,2.0,0,-0.91675866,1,0,1399
44,blue-collar,married,1.0,0,-0.36882576,0,0,13990
29,technician,single,2.0,0,0.632573,0,1,13991
26,services,single,2.0,0,-0.041224327,0,0,13992
33,blue-collar,married,2.0,0,-0.32737526,0,0,13993
31,student,married,1.0,0,-0.32737526,1,0,13994
54,technician,married,2.0,0,-0.32737526,1,0,13996
39,management,married,3.0,0,-0.1227066,0,0,13997
44,management,married,3.0,0,-0.49297693,1,1,13998
32,management,single,3.0,0,-0.7283081,0,0,13999
58,technician,married,2.0,0,-0.32737526,1,0,14
31,management,married,3.0,0,-0.32737526,1,0,1400
33,blue-collar,single,2.0,0,0.0711565,1,1,14000
39,blue-collar,single,1.0,0,0.5446085,0,0,14001
37,management,married,3.0,0,0.029012546,1,0,14002
35,blue-collar,divorced,2.0,0,-0.49297693,0,1,14003
29,blue-collar,single,2.0,0,0.26465136,0,1,14004
36,unknown,single,1.0,0,0.632573,0,0,14005
25,student,single,3.0,0,-0.91675866,0,0,14006
41,entrepreneur,married,1.0,0,0.029012546,0,0,14007
53,technician,married,2.0,0,0.40027753,0,0,14008
53,entrepreneur,married,2.0,0,-0.36882576,1,0,14009
47,management,married,1.0,0,0.5446085,1,0,1401
27,entrepreneur,married,3.0,0,-0.36882576,0,0,14010
29,management,married,3.0,0,0.050681595,0,0,14011
52,blue-collar,married,1.0,0,-0.37100634,0,0,14012
50,technician,married,2.0,0,-0.36882576,0,0,14013
41,blue-collar,married,1.0,0,0.071115434,1,0,14016
29,admin.,married,2.0,0,0.0711565,0,1,14018
41,technician,single,2.0,0,-0.91675866,1,1,14019
26,student,single,2.0,0,-0.36882576,1,0,1402
30,admin.,single,3.0,0,-0.36882576,0,1,14020
48,self-employed,married,2.0,0,-0.91675866,1,0,14021
44,management,married,3.0,0,0.0025459377,1,0,14022
56,blue-collar,single,1.0,0,0.0025459377,0,1,14023
35,management,married,3.0,0,-0.36882576,0,0,14024
59,management,married,3.0,0,-0.36882576,1,0,14025
40,admin.,married,2.0,0,-0.009587242,1,0,14026
36,technician,married,2.0,0,0.42490923,1,0,14027
32,management,married,3.0,0,0.5446085,1,0,14028
26,management,married,3.0,0,-0.7283081,0,1,14029
38,blue-collar,married,2.0,0,-0.32737526,1,1,14031
40,self-employed,married,1.0,0,-0.32737526,0,0,14033
32,self-employed,married,2.0,0,0.0025459377,1,0,14034
38,technician,single,2.0,0,0.071115434,1,0,14035
26,housemaid,married,2.0,0,-0.91675866,1,0,14036
27,services,single,2.0,0,-0.32737526,1,0,14038
34,management,married,3.0,0,-0.91675866,1,0,14039
42,management,married,3.0,0,-0.36882576,1,0,1404
38,admin.,married,2.0,0,-0.91675866,1,0,14040
33,blue-collar,married,2.0,0,-0.36882576,1,1,14042
59,admin.,divorced,3.0,0,-0.32737526,0,0,14043
39,technician,married,2.0,0,-0.32737526,1,1,14044
51,technician,married,2.0,0,-0.91675866,1,0,14046
37,blue-collar,single,2.0,0,0.40027753,1,0,14047
34,management,married,3.0,0,-0.009587242,1,0,14048
34,blue-collar,married,1.0,0,0.26465136,0,0,14049
51,technician,divorced,2.0,0,0.0025459377,1,0,14052
27,admin.,married,2.0,0,0.35559145,1,0,14053
34,management,single,3.0,0,0.04220873,1,0,14055
33,admin.,single,2.0,0,-0.7283081,0,0,14058
53,technician,divorced,2.0,0,-0.1227066,1,1,14059
28,services,married,2.0,0,-0.7283081,1,1,1406
38,technician,married,2.0,0,0.0711565,0,0,14060
50,services,divorced,2.0,0,-0.36882576,1,0,14061
40,management,married,3.0,0,-0.91675866,1,1,14062
26,admin.,single,1.0,0,0.0025459377,1,1,14063
31,entrepreneur,married,3.0,0,-0.36882576,1,1,14064
55,housemaid,married,2.0,0,-0.36882576,0,0,14065
27,entrepreneur,single,3.0,0,-0.36882576,0,0,14066
31,blue-collar,single,2.0,0,-0.91675866,0,0,14067
50,services,married,2.0,0,-0.91675866,1,0,14068
39,management,married,3.0,0,0.0025459377,1,0,14069
46,admin.,divorced,3.0,0,0.0025459377,1,0,1407
51,technician,married,2.0,0,-0.32737526,1,0,14070
43,technician,married,2.0,0,-0.91675866,1,0,14071
34,management,single,3.0,0,-0.7283081,0,0,14072
53,management,married,3.0,0,-0.91675866,0,1,14073
60,services,divorced,1.0,0,-0.32737526,0,1,14074
42,services,married,2.0,0,0.0711565,0,0,14075
47,admin.,divorced,2.0,0,0.04220873,1,0,14076
38,technician,single,2.0,0,-0.7283081,1,0,14078
47,management,married,3.0,0,0.0025459377,1,0,14079
43,blue-collar,divorced,2.0,0,0.071115434,1,0,1408
46,blue-collar,married,1.0,0,0.0025459377,0,1,14080
45,housemaid,married,2.0,0,-0.36882576,0,0,14082
55,management,married,3.0,0,0.0025459377,0,1,14083
37,technician,married,2.0,0,-0.36882576,1,0,14085
51,self-employed,single,3.0,0,-0.36882576,1,0,14086
55,blue-collar,married,2.0,0,0.35559145,0,0,14087
32,housemaid,divorced,2.0,0,-0.36882576,1,0,14088
58,management,single,3.0,0,0.071115434,0,1,14089
38,technician,married,2.0,0,-0.32737526,1,1,1409
34,housemaid,divorced,1.0,0,-0.32737526,1,0,14090
28,management,married,3.0,0,-0.7283081,1,0,14091
47,services,married,2.0,0,0.04220873,0,0,14092
47,entrepreneur,married,3.0,0,-0.1227066,1,1,14093
34,technician,married,2.0,0,-0.7283081,1,0,14094
57,retired,married,2.0,0,-0.36882576,0,0,14096
57,admin.,married,2.0,0,0.40027753,1,0,14097
31,blue-collar,married,1.0,0,-0.1227066,1,0,1410
41,technician,divorced,2.0,0,0.029012546,0,1,14100
58,retired,married,2.0,0,-0.32737526,1,0,14101
49,blue-collar,married,2.0,0,0.42490923,1,0,14102
29,admin.,married,2.0,0,-0.49297693,0,1,14103
31,services,single,2.0,0,-0.63594294,1,0,14104
51,unemployed,married,3.0,0,-0.63594294,0,1,14107
29,blue-collar,married,1.0,0,-0.041224327,0,1,14108
34,blue-collar,married,2.0,0,-0.1227066,0,1,14109
29,services,single,2.0,0,-0.36882576,0,0,1411
39,admin.,married,2.0,0,-0.1227066,1,0,14110
34,admin.,married,2.0,0,-0.1227066,1,0,14111
33,self-employed,married,3.0,0,0.029012546,1,0,14112
43,admin.,married,1.0,0,-0.1227066,1,1,14113
42,admin.,married,2.0,0,0.0025459377,1,1,14114
36,admin.,divorced,2.0,0,-0.32737526,0,0,14116
34,admin.,married,2.0,0,0.42490923,1,0,14118
35,services,single,1.0,0,-0.009587242,0,1,14119
34,services,married,2.0,0,0.40027753,0,0,1412
42,housemaid,married,1.0,0,-0.36882576,0,1,14121
47,technician,married,2.0,0,-0.91675866,1,0,14122
41,technician,married,3.0,0,-0.63594294,1,0,14123
32,admin.,married,3.0,0,-0.36882576,1,1,14124
48,admin.,divorced,2.0,0,-0.36882576,0,1,14125
44,services,married,2.0,1,-0.91675866,1,0,14126
46,admin.,married,2.0,0,-0.32737526,0,0,14128
56,management,married,3.0,0,-0.91675866,1,1,14129
40,blue-collar,married,1.0,0,-0.32737526,1,0,1413
43,technician,married,2.0,0,-0.36882576,1,0,14130
46,technician,single,2.0,0,0.0025459377,1,0,14131
55,retired,married,2.0,0,0.35559145,0,0,14132
35,management,single,3.0,0,-0.36882576,0,1,14133
44,technician,married,3.0,0,0.0025459377,1,0,14135
58,housemaid,divorced,1.0,0,-0.36882576,0,0,14137
56,entrepreneur,married,3.0,0,-0.32737526,0,1,14138
52,services,married,2.0,0,-0.36882576,1,1,14139
30,technician,single,3.0,0,-0.63594294,1,0,1414
42,management,married,3.0,0,0.26465136,1,0,14140
35,admin.,single,2.0,0,-0.37100634,0,0,14142
32,self-employed,married,2.0,0,-0.1227066,1,0,14143
30,blue-collar,married,1.0,0,-0.32737526,1,0,14144
50,management,married,3.0,0,0.071115434,0,1,14145
38,technician,single,3.0,0,-0.36882576,0,1,14146
38,services,married,2.0,0,-0.36882576,1,1,14147
45,management,married,3.0,0,0.40027753,1,0,14149
44,technician,married,2.0,0,-0.63594294,1,1,1415
60,retired,divorced,2.0,0,0.04220873,0,0,14150
60,management,married,3.0,0,0.40027753,1,0,14151
59,blue-collar,single,1.0,0,-0.91675866,0,0,14152
37,entrepreneur,married,3.0,0,0.35559145,0,0,14153
29,management,single,3.0,0,0.35559145,1,0,14154
55,management,divorced,2.0,0,-0.041224327,1,0,14156
39,blue-collar,married,1.0,0,-0.36882576,1,0,14157
37,management,married,3.0,0,0.0025459377,1,0,14158
38,blue-collar,married,2.0,0,-0.91675866,1,0,1416
41,admin.,married,2.0,0,0.26465136,0,1,14160
33,management,single,2.0,0,0.029012546,1,0,14161
48,blue-collar,divorced,1.0,0,-0.36882576,0,0,14162
32,management,married,3.0,0,0.40027753,1,0,14163
27,entrepreneur,married,2.0,0,-0.36882576,0,1,14164
59,retired,married,2.0,0,0.029012546,0,1,14165
52,management,married,3.0,0,0.0025459377,1,0,14166
55,technician,divorced,3.0,0,0.58409756,1,1,14167
42,admin.,single,2.0,0,-0.1227066,1,0,14168
59,retired,married,2.0,0,-0.63594294,1,0,14169
43,management,divorced,3.0,0,0.071115434,1,0,1417
31,admin.,married,2.0,0,0.40027753,1,0,14171
37,services,married,2.0,0,-0.91675866,1,0,14172
37,management,divorced,2.0,0,0.029012546,1,0,14173
26,housemaid,single,2.0,0,-0.32737526,0,0,14174
33,housemaid,married,1.0,0,-0.041224327,1,0,14175
34,admin.,divorced,2.0,0,-0.7283081,0,0,14176
59,retired,married,2.0,0,0.42490923,1,0,14177
37,management,married,3.0,0,-0.1227066,1,0,14178
47,technician,married,2.0,0,0.071115434,0,1,14179
32,blue-collar,married,2.0,0,-0.36882576,1,0,1418
55,blue-collar,divorced,1.0,0,-0.1227066,0,1,14180
50,technician,single,3.0,0,0.40027753,1,0,14182
40,admin.,single,2.0,0,-0.91675866,1,1,14183
54,retired,married,1.0,0,-0.36882576,1,0,14185
35,services,married,3.0,0,-0.041224327,1,0,14186
54,housemaid,married,1.0,0,0.071115434,1,0,14187
44,self-employed,married,3.0,0,-0.1227066,1,0,14188
40,blue-collar,married,2.0,0,-0.63594294,1,0,14189
33,management,married,2.0,1,0.0025459377,1,0,1419
46,services,married,1.0,0,0.0025459377,1,1,14190
34,blue-collar,married,2.0,0,-0.009587242,1,0,14191
49,technician,married,2.0,0,-0.36882576,1,0,14192
45,services,married,2.0,0,-0.36882576,0,0,14193
31,technician,single,3.0,0,0.0025459377,0,1,14194
37,management,married,3.0,0,0.42490923,0,0,14196
37,blue-collar,married,2.0,0,0.04220873,1,0,14197
40,entrepreneur,married,1.0,0,-0.36882576,1,0,14198
36,technician,married,2.0,0,0.0025459377,0,0,14199
34,self-employed,single,2.0,0,-0.36882576,1,0,142
32,blue-collar,married,2.0,0,-0.041224327,1,0,1420
45,blue-collar,married,2.0,0,-0.1227066,1,1,14200
31,services,single,1.0,1,-0.91675866,1,1,14201
44,admin.,married,2.0,0,0.04220873,1,0,14204
35,technician,married,2.0,0,0.26465136,1,0,14205
50,services,married,2.0,0,-0.36882576,0,1,14206
25,admin.,single,2.0,0,-0.63594294,0,1,14207
36,blue-collar,married,1.0,0,-0.91675866,1,0,14208
39,entrepreneur,married,3.0,0,-0.32737526,1,0,14209
40,technician,married,2.0,0,0.0025459377,1,0,1421
42,housemaid,married,2.0,0,0.071115434,1,0,14211
32,services,married,2.0,0,-0.7283081,0,0,14212
38,management,divorced,3.0,0,0.071115434,1,0,14213
35,management,married,3.0,0,-0.041224327,1,1,14214
31,services,married,2.0,0,0.0025459377,0,0,14215
30,services,married,2.0,0,-0.36882576,1,0,14216
25,management,single,3.0,0,-0.7283081,0,0,14217
47,technician,married,2.0,0,0.632573,1,0,14218
34,management,married,3.0,0,0.40027753,1,0,1422
44,management,married,2.0,1,-0.36882576,1,0,14221
35,admin.,married,2.0,0,-0.91675866,1,0,14222
53,admin.,divorced,2.0,0,-0.041224327,0,0,14223
43,technician,divorced,2.0,1,-0.32737526,1,0,14227
39,management,married,2.0,0,-0.91675866,0,1,14228
37,management,married,3.0,0,-0.36882576,1,0,14229
30,blue-collar,married,2.0,0,0.0025459377,1,0,1423
33,technician,married,2.0,0,-0.009587242,1,1,14230
45,admin.,married,2.0,0,-0.91675866,1,0,14231
29,services,married,2.0,0,-0.7283081,1,0,14232
35,blue-collar,married,2.0,0,0.029012546,1,0,14233
59,technician,married,2.0,0,0.04220873,0,0,14234
46,management,married,2.0,0,0.029012546,1,0,14235
39,admin.,married,2.0,0,-0.041224327,1,0,14236
58,admin.,married,2.0,0,0.0025459377,1,1,14237
33,blue-collar,married,2.0,1,-0.91675866,1,1,14238
35,technician,married,2.0,0,-0.36882576,0,0,14239
49,blue-collar,married,1.0,0,0.40027753,0,1,14240
31,management,single,3.0,0,0.071115434,1,1,14242
25,services,single,2.0,0,-0.36882576,0,1,14243
43,blue-collar,married,2.0,0,0.0025459377,1,0,14244
34,management,married,3.0,0,0.40027753,1,0,14245
25,blue-collar,single,2.0,0,-0.91675866,1,0,14246
52,blue-collar,single,1.0,1,-0.36882576,0,0,14248
29,technician,married,3.0,0,-0.37100634,1,1,14249
39,management,single,3.0,0,0.071115434,1,0,1425
32,admin.,divorced,2.0,0,-0.041224327,1,0,14250
47,technician,married,2.0,0,0.0025459377,1,0,14251
30,services,divorced,2.0,0,-0.91675866,1,0,14254
38,blue-collar,married,2.0,0,0.40027753,1,0,14255
60,retired,married,2.0,0,0.58409756,0,0,14258
35,entrepreneur,married,3.0,0,0.40027753,1,0,14259
46,blue-collar,married,1.0,0,0.0025459377,1,0,1426
36,admin.,single,2.0,0,-0.36882576,1,0,14260
49,management,married,3.0,0,-0.63594294,1,1,14262
44,entrepreneur,married,2.0,0,0.0025459377,0,1,14263
42,technician,married,2.0,0,0.0025459377,1,0,14264
33,services,single,3.0,0,-0.91675866,0,1,14265
41,technician,married,2.0,0,-0.041224327,0,1,14266
55,admin.,married,1.0,0,0.071115434,1,0,14267
37,self-employed,married,2.0,0,0.58409756,1,0,14268
48,blue-collar,married,2.0,0,-0.49297693,1,0,14269
32,management,married,3.0,0,0.0025459377,1,1,1427
55,technician,divorced,2.0,0,-0.041224327,0,1,14270
59,retired,single,2.0,1,-0.91675866,0,1,14272
27,admin.,married,2.0,1,-0.91675866,1,0,14273
40,services,married,2.0,0,0.0025459377,1,1,14274
34,technician,married,2.0,0,0.0025459377,1,0,14276
33,blue-collar,single,2.0,0,-0.63594294,0,0,14277
28,technician,single,2.0,0,-0.32737526,0,0,14278
29,blue-collar,married,2.0,0,-0.32737526,1,1,14279
60,technician,married,2.0,0,-0.36882576,1,0,1428
51,management,married,3.0,0,-0.041224327,1,1,14280
58,blue-collar,married,1.0,0,-0.041224327,1,0,14281
55,management,divorced,3.0,0,0.26465136,1,0,14282
31,technician,married,2.0,0,-0.91675866,1,0,14283
44,management,single,3.0,0,-0.36882576,0,1,14284
40,blue-collar,married,2.0,0,0.35559145,1,1,14285
60,blue-collar,married,2.0,0,0.04220873,0,0,14287
51,blue-collar,married,1.0,0,-0.36882576,1,0,14288
30,technician,married,2.0,0,-0.1227066,0,1,14289
40,management,single,3.0,0,-0.91675866,1,0,1429
40,self-employed,married,2.0,0,0.40027753,0,0,14290
42,blue-collar,married,2.0,0,-0.91675866,1,0,14292
56,retired,married,3.0,0,-0.37100634,0,1,14293
35,housemaid,married,1.0,0,0.029012546,1,0,14294
34,management,married,3.0,0,-0.36882576,0,1,14295
25,technician,married,2.0,0,-0.91675866,1,0,14297
35,entrepreneur,married,2.0,0,0.40027753,0,1,14298
29,management,married,3.0,0,0.0025459377,1,1,14299
57,unemployed,married,3.0,0,-0.32737526,0,0,143
47,blue-collar,married,2.0,0,0.0711565,1,0,1430
32,blue-collar,married,2.0,0,-0.91675866,1,0,14300
31,services,married,2.0,0,-0.36882576,1,0,14301
41,blue-collar,married,1.0,0,0.40027753,0,1,14302
51,housemaid,married,1.0,0,-0.7283081,1,0,14303
46,entrepreneur,married,3.0,0,0.40027753,0,0,14304
44,blue-collar,married,2.0,0,0.26465136,0,0,14305
53,services,married,2.0,0,-0.91675866,0,0,14307
32,management,married,3.0,0,-0.63594294,1,0,14308
39,technician,single,2.0,0,-0.49297693,1,0,14309
25,entrepreneur,married,3.0,0,-0.32737526,1,1,1431
28,services,married,2.0,0,-0.36882576,1,1,14311
55,blue-collar,married,2.0,0,-0.32737526,1,1,14312
43,services,married,2.0,0,-0.91675866,1,1,14313
46,admin.,single,2.0,0,0.40027753,0,0,14314
28,management,single,2.0,0,-0.32737526,0,0,14315
48,blue-collar,married,2.0,0,-0.32737526,0,0,14316
32,management,married,3.0,0,0.44486216,0,1,14318
44,blue-collar,married,1.0,0,0.0025459377,1,0,1432
43,management,married,3.0,0,-0.36882576,0,0,14320
32,management,married,3.0,0,-0.041224327,0,0,14321
46,blue-collar,married,2.0,0,0.0025459377,0,1,14322
49,entrepreneur,married,2.0,0,0.40027753,0,1,14323
27,housemaid,married,1.0,1,-0.91675866,0,0,14324
34,management,single,3.0,0,0.071115434,0,0,14326
35,technician,married,2.0,0,0.04220873,1,0,14327
48,retired,married,2.0,0,-0.32737526,0,0,14329
48,management,married,3.0,0,0.071115434,1,0,14330
35,blue-collar,single,1.0,0,-0.91675866,1,0,14331
36,management,married,3.0,0,-0.36882576,1,1,14332
59,retired,married,2.0,0,0.40027753,0,1,14333
43,blue-collar,single,3.0,0,0.029012546,1,0,14334
36,management,married,3.0,0,0.071115434,1,0,14335
34,services,single,2.0,0,0.071115434,1,0,14336
52,technician,married,3.0,0,0.029012546,1,0,14337
60,management,divorced,1.0,0,-0.7283081,0,1,14338
32,technician,single,3.0,0,-0.32737526,1,0,14339
45,admin.,divorced,2.0,0,0.35559145,1,0,1434
44,blue-collar,divorced,2.0,0,-0.041224327,1,0,14340
36,entrepreneur,married,3.0,0,0.0025459377,0,1,14341
50,management,married,3.0,0,0.40027753,1,1,14342
32,admin.,married,2.0,0,-0.91675866,0,0,14344
37,blue-collar,married,2.0,0,-0.041224327,1,0,14345
37,housemaid,married,1.0,0,0.0025459377,0,0,14346
32,technician,married,2.0,0,-0.1227066,1,0,14347
32,blue-collar,married,2.0,0,0.0025459377,1,0,14348
28,technician,married,2.0,0,0.19789287,1,0,14349
33,blue-collar,married,2.0,0,-0.36882576,1,0,14350
47,admin.,single,2.0,0,-0.91675866,1,0,14351
50,blue-collar,married,1.0,0,0.029012546,1,0,14352
53,retired,divorced,1.0,0,-0.36882576,0,1,14353
38,technician,married,2.0,0,0.35559145,1,0,14354
54,services,married,2.0,0,-0.009587242,0,1,14355
32,technician,married,3.0,0,-0.041224327,1,1,14356
32,blue-collar,married,2.0,0,0.40027753,1,1,14358
54,admin.,divorced,2.0,0,-0.36882576,0,0,14359
36,services,divorced,2.0,0,-0.041224327,1,0,1436
42,services,divorced,2.0,0,-0.91675866,1,0,14361
45,technician,divorced,2.0,0,-0.36882576,0,0,14363
